,from,to
3764,bactéria,hormônio
3765,bactéria,febre maculosa
3766,bactéria,saúde
3767,bactéria,célula
3768,bactéria,aborto
3769,bactéria,solo
3770,bactéria,água
3771,bactéria,brucelose
3772,bactéria,corpo
3773,bactéria,proteína
3774,bactéria,tóxico
3775,bactéria,parasita
3776,bactéria,gene
3777,bactéria,organismo
3778,bactéria,planta
3779,bactéria,doença
3780,bactéria,bactéria
3781,bactéria,fermentação
3782,bactéria,dna
3783,bactéria,infecção
3784,bactéria,salmonelose
3785,bactéria,tuberculose
3786,bactéria,alimento
3787,bactéria,animai
3788,bactéria,antibiótico
3789,bactéria,núcleo
3790,bactéria,genética
3791,bactéria,enxofre
3792,vagina,parto
3793,vagina,cérvix
3794,vagina,odor
3795,vagina,mão
3796,vagina,bainha
3797,vagina,ovário
3798,vagina,testículo
3799,vagina,hormônio
3800,vagina,bactéria
3801,vagina,útero
3802,vagina,ph
3803,vagina,aborto
3804,vagina,sexo
3805,vagina,cisto
3806,vagina,infecção
3807,vagina,glândula
3808,afetado,paí
3809,afetado,tanzânia
3810,afetado,dia
3811,fibra,papel
3812,fibra,algodão
3813,infecciosa,doença
3814,infecciosa,brasil
3815,infecciosa,inflamação
3816,infecciosa,antibiótico
3817,infecciosa,bactéria
3818,infecciosa,organismo
3819,infecciosa,microrganismo
3820,artificialmente,mecânica
3821,artificialmente,ambiente
3822,artificialmente,saúde
3823,artificialmente,química
3824,artificialmente,genética
3825,artificialmente,estrela
3826,artificialmente,cultura
3827,mínimo,elemento
3828,criado,homem
3829,criado,vida
3830,semeadura,cana-de-açúcar
3831,semeadura,agricultura
3832,distribuída,padrão
3833,fosfato,planta
3834,fosfato,fósforo
3835,fosfato,química
3836,fosfato,dna
3837,fosfato,agricultura
3838,espermatozoide,sangue
3839,espermatozoide,cérvix
3840,espermatozoide,volume
3841,espermatozoide,doença
3842,espermatozoide,vagina
3843,espermatozoide,animai
3844,espermatozoide,fêmea
3845,espermatozoide,prepúcio
3846,espermatozoide,testículo
3847,espermatozoide,fertilidade
3848,espermatozoide,genético
3849,espermatozoide,percentagem
3850,espermatozoide,útero
3851,espermatozoide,ph
3852,espermatozoide,célula
3853,espermatozoide,reprodução
3854,espermatozoide,macho
3855,espermatozoide,sexo
3856,espermatozoide,glândula
3857,alimentação,água
3858,alimentação,vida
3859,alimentação,alimento
3860,alimentação,dieta
3861,alimentação,organismo
3862,alimentação,saúde
3863,alimentação,nutriente
3864,alimentação,função
3865,alimentação,reprodução
3866,alimentação,cultura
3867,alimentação,homem
3868,alimentação,solo
3869,alimentação,substância
3870,cobrir,brasil
3871,banco,brasil
3872,banco,agricultura
3873,banco,indústria
3874,banco,serviço
3875,brasil,terra
3876,brasil,soja
3877,brasil,cana-de-açúcar
3878,brasil,consumidor
3879,brasil,mestiço
3880,brasil,carne
3881,brasil,madeira
3882,brasil,média
3883,brasil,café
3884,brasil,serviço
3885,brasil,região
3886,brasil,cultura
3887,brasil,geada
3888,brasil,clima
3889,brasil,chuva
3890,brasil,energia
3891,brasil,arroz
3892,brasil,cerrado
3893,brasil,colônia
3894,brasil,agricultura
3895,brasil,açúcar
3896,brasil,deficiência
3897,brasil,paí
3898,brasil,brasil
3899,brasil,população
3900,brasil,clima temperado
3901,curral,cerca
3902,curral,gado
3903,curral,animai
3904,curral,madeira
3905,conhecer,prático
3906,conhecer,verdade
3907,conhecer,técnico
3908,conhecer,dado
3909,fotossensibilização,proteína
3910,fotossensibilização,organismo
3911,fotossensibilização,água
3912,fotossensibilização,dna
3913,babesia,babesiose
3914,babesia,espécie
3915,babesia,bovino
3916,temperatura,terra
3917,temperatura,volume
3918,temperatura,energia
3919,temperatura,frio
3920,temperatura,matéria
3921,temperatura,proteína
3922,temperatura,sistema
3923,temperatura,quente
3924,temperatura,trabalho
3925,temperatura,química
3926,temperatura,sólido
3927,temperatura,líquido
3928,temperatura,frequência
3929,temperatura,água
3930,temperatura,calor
3931,temperatura,partícula
3932,sendo,terra
3933,desmama,bezerro
3934,desmama,leite
3935,desmama,saúde
3936,milho,palha
3937,milho,soja
3938,milho,inseto
3939,milho,adubação
3940,milho,carne
3941,milho,madeira
3942,milho,vitamina
3943,milho,farinha
3944,milho,árvore
3945,milho,fibra
3946,milho,europeu
3947,milho,proteína
3948,milho,tonelada
3949,milho,hectare
3950,milho,sal
3951,milho,fósforo
3952,milho,silagem
3953,milho,arroz
3954,milho,açúcar
3955,milho,alimento
3956,milho,brasil
3957,milho,irrigação
3958,milho,transgênico
3959,milho,genética
3960,milho,espécie
3961,piquete,brasil
3962,tornam,brasil
3963,tornam,seca
3964,tornam,temperatura
3965,cruza,adição
3966,cruza,dor
3967,alumínio,terra
3968,alumínio,planta
3969,alumínio,fósforo
3970,alumínio,sódio
3971,alumínio,energia
3972,alumínio,mineral
3973,alumínio,proteína
3974,alumínio,cálcio
3975,alumínio,selênio
3976,alumínio,sólido
3977,alumínio,ano
3978,alumínio,ph
3979,alumínio,magnésio
3980,alumínio,vida útil
3981,alumínio,solo
3982,alumínio,cobalto
3983,alumínio,enxofre
3984,importância,sangue
3985,importância,embriõe
3986,importância,animai
3987,importância,sêman
3988,importância,célula
3989,importância,dna
3990,importância,espermatozoide
3991,minerais,sulfato
3992,minerais,sal
3993,minerais,fósforo
3994,minerais,rocha
3995,minerais,alimento
3996,minerais,cálcio
3997,minerais,composição química
3998,minerais,fosfato
3999,minerais,sólido
4000,minerais,magnésio
4001,minerais,enxofre
4002,desaparecimento,raça
4003,desaparecimento,dna
4004,avaliar,terra
4005,parasitismo,berne
4006,parasitismo,doença
4007,parasitismo,bactéria
4008,parasitismo,parasita
4009,parasitismo,ectoparasita
4010,parasitismo,infecção
4011,parasitismo,vermis
4012,medo,bem-estar
4013,medo,preocupação
4014,medo,elefante
4015,medo,tristeza
4016,adubada,nitrogênio
4017,adubada,cálcio
4018,adubada,acidez
4019,adubada,química
4020,adubada,semente
4021,adubada,solo
4022,adubada,água
4023,adubada,microrganismo
4024,adubada,esterco
4025,adubada,óleo
4026,adubada,fosfato
4027,adubada,leguminosa
4028,adubada,cultura
4029,adubada,fósforo
4030,adubada,bactéria
4031,adubada,magnésio
4032,adubada,agricultura
4033,adubada,açúcar
4034,adubada,cobalto
4035,adubada,ureia
4036,adubada,fazenda
4037,adubada,base
4038,adubada,irrigação
4039,adubada,fertilidade
4040,adubada,osso
4041,adubada,enxofre
4042,realizado,técnica
4043,indústria,qualidade
4044,indústria,eficiência
4045,indústria,transporte
4046,indústria,saúde
4047,indústria,produção
4048,indústria,natureza
4049,indústria,cultura
4050,indústria,agricultura
4051,indústria,mercado
4052,criadores,terra
4053,criadores,substância
4054,criadores,qualidade
4055,criadores,energia
4056,criadores,percentagem
4057,criadores,natureza
4058,criadores,razão
4059,espécie,cultivar
4060,espécie,terra
4061,espécie,cavalo
4062,espécie,espermatozoide
4063,espécie,sexo
4064,espécie,organismo
4065,plantada,terra
4066,plantada,arbusto
4067,plantada,ambiente
4068,plantada,cálcio
4069,plantada,verde
4070,plantada,saúde
4071,plantada,inseto
4072,plantada,gramínea
4073,plantada,célula
4074,plantada,natureza
4075,plantada,semente
4076,plantada,solo
4077,plantada,água
4078,plantada,madeira
4079,plantada,macronutriente
4080,plantada,árvore
4081,plantada,matéria
4082,plantada,mineral
4083,plantada,folha
4084,plantada,tempo
4085,plantada,parasita
4086,plantada,leguminosa
4087,plantada,organismo
4088,plantada,clima
4089,plantada,sal
4090,plantada,fósforo
4091,plantada,vida
4092,plantada,energia
4093,plantada,fez
4094,plantada,bactéria
4095,plantada,parasitismo
4096,plantada,magnésio
4097,plantada,sexo
4098,plantada,agricultura
4099,plantada,radiação solar
4100,plantada,taxon
4101,plantada,cobalto
4102,plantada,animal
4103,plantada,inflorescência
4104,plantada,fazenda
4105,plantada,irrigação
4106,plantada,genética
4107,plantada,espécie
4108,plantada,enxofre
4109,plantada,embrião
4110,proteína,sódio
4111,proteína,queijo
4112,proteína,soja
4113,proteína,dieta
4114,proteína,cálcio
4115,proteína,ph
4116,proteína,célula
4117,proteína,semente
4118,proteína,água
4119,proteína,carne
4120,proteína,sangue
4121,proteína,vitamina
4122,proteína,aleitamento
4123,proteína,gene
4124,proteína,planta
4125,proteína,diarreia
4126,proteína,leite
4127,proteína,algodão
4128,proteína,ovo
4129,proteína,ureia
4130,proteína,genética
4131,proteína,espermatozoide
4132,sêman,manhã
4133,sêman,brasil
4134,sêman,tonelada
4135,sêman,tempo
4136,sêman,ano
4137,sêman,dia
4138,insumo,produção
4139,insumo,indústria
4140,taxon,cultivar
4141,taxon,espécie
4142,taxon,organismo
4143,rotativo,peso
4144,rotativo,volume
4145,descanso,população
4146,descanso,brasil
4147,doença,organismo
4148,doença,inflamação
4149,doença,infecção
4150,doença,sintoma
4151,presença,califórnia
4152,presença,jersey
4153,concreto,água
4154,estimado,poder
4155,estimado,paí
4156,estimado,população
4157,estimado,brasil
4158,estimado,razão
4159,estimado,tratado
4160,estimado,processo
4161,estimado,agricultura
4162,estimado,mercado
4163,vaginal,aborto
4164,vaginal,sexo
4165,vaginal,reprodução
4166,vaginal,vagina
4167,silagem,estiagem
4168,silagem,feno
4169,silagem,queijo
4170,silagem,alfafa
4171,silagem,gramínea
4172,silagem,ensilagem
4173,silagem,forragem
4174,silagem,ph
4175,silagem,gado
4176,silagem,proteína
4177,silagem,leguminosa
4178,silagem,planta
4179,silagem,inverno
4180,silagem,bactéria
4181,silagem,fermentação
4182,silagem,intoxicação
4183,silagem,alimentação
4184,silagem,nutriente
4185,silagem,açúcar
4186,silagem,milho
4187,silagem,matéria seca
4188,silagem,silo
4189,silagem,pasto
4190,silagem,fenação
4191,silagem,sorgo
4192,efetivo,químico
4193,quartos,cama
4194,quartos,sexo
4195,quartos,brasil
4196,recomendada,brasil
4197,eficiência,energia
4198,eficiência,transporte
4199,eficiência,saúde
4200,eficiência,trabalho
4201,eficiência,produção
4202,eficiência,natureza
4203,eficiência,cultura
4204,eficiência,agricultura
4205,eficiência,calor
4206,eficiência,indústria
4207,máquina,energia
4208,causador,clima
4209,causador,sapé
4210,causador,população
4211,causador,brasil
4212,causador,clima temperado
4213,causador,araxá
4214,causador,geada
4215,causador,hectare
4216,realiza,brasil
4217,volume,litro
4218,volume,área
4219,produzem,espécie
4220,produzem,antibiótico
4221,carne,animal
4222,carne,leite
4223,carne,soja
4224,carne,alimento
4225,carne,dieta
4226,carne,homem
4227,carne,proteína
4228,carne,agricultura
4229,carne,boi
4230,carne,ph
4231,carne,raça
4232,carne,dna
4233,carne,leguminosa
4234,carne,gordura
4235,carne,água
4236,seguinte,farinha
4237,seguinte,brasil
4238,seguinte,banco
4239,seguinte,cultura
4240,seguinte,literatura
4241,fornecida,terra
4242,químicas,terra
4243,químicas,fogo
4244,químicas,nitrogênio
4245,químicas,sistema
4246,químicas,composição química
4247,químicas,solução
4248,químicas,célula
4249,químicas,água
4250,químicas,substância
4251,químicas,sulfato
4252,químicas,proteína
4253,químicas,tempo
4254,químicas,fosfato
4255,químicas,arquitetura
4256,químicas,organismo
4257,químicas,odor
4258,químicas,sal
4259,químicas,fósforo
4260,químicas,vida
4261,químicas,energia
4262,químicas,fermentação
4263,químicas,sólido
4264,químicas,estrela
4265,químicas,dna
4266,químicas,agricultura
4267,químicas,cobalto
4268,químicas,volume
4269,químicas,ureia
4270,químicas,alimento
4271,químicas,temperatura
4272,químicas,brasil
4273,químicas,químico
4274,químicas,medicamento
4275,químicas,líquido
4276,químicas,amônia
4277,químicas,praga
4278,químicas,enxofre
4279,lodo,mineral
4280,lodo,solo
4281,lodo,praga
4282,lodo,lama
4283,lodo,desenvolvimento
4284,lodo,partícula
4285,lodo,agricultura
4286,lodo,nutriente
4287,lodo,substância
4288,lodo,meio
4289,êxito,poder
4290,leguminosas,árvore
4291,leguminosas,soja
4292,leguminosas,nitrogênio
4293,leguminosas,brasil
4294,leguminosas,herbácea
4295,leguminosas,ovário
4296,leguminosas,bactéria
4297,leguminosas,alfafa
4298,leguminosas,folha
4299,leguminosas,forragem
4300,leguminosas,dna
4301,leguminosas,arbusto
4302,cultivar,agricultura
4303,cultivar,semente
4304,cultivar,taxon
4305,cultivar,espécie
4306,cultivar,organismo
4307,carrapaticida,sangue
4308,carrapaticida,febre
4309,carrapaticida,fogo
4310,carrapaticida,brasil
4311,carrapaticida,fêmea
4312,carrapaticida,bactéria
4313,carrapaticida,febre maculosa
4314,carrapaticida,imersão
4315,carrapaticida,ectoparasita
4316,carrapaticida,babesiose
4317,carrapaticida,leite
4318,carrapaticida,macho
4319,reprodutor,ovário
4320,reprodutor,testículo
4321,reprodutor,hormônio
4322,reprodutor,aptidão
4323,reprodutor,gestação
4324,reprodutor,glândula mamária
4325,reprodutor,prepúcio
4326,reprodutor,sêman
4327,reprodutor,macho
4328,reprodutor,organismo
4329,reprodutor,feto
4330,reprodutor,cérvix
4331,reprodutor,espermatozoide
4332,reprodutor,fêmea
4333,reprodutor,útero
4334,reprodutor,sexo
4335,reprodutor,vagina
4336,reprodutor,animai
4337,reprodutor,reprodução
4338,reprodutor,genética
4339,reprodutor,dia
4340,principais,brasil
4341,econômicos,eficiência
4342,econômicos,irrigação
4343,econômicos,mecânica
4344,econômicos,transporte
4345,econômicos,saúde
4346,econômicos,produção
4347,econômicos,natureza
4348,econômicos,banco
4349,econômicos,cultura
4350,econômicos,agricultura
4351,econômicos,mercado
4352,econômicos,indústria
4353,guzerá,zebu
4354,guzerá,brasil
4355,guzerá,verão
4356,guzerá,raça
4357,guzerá,leite
4358,guzerá,bovino
4359,intramamárias,antibiótico
4360,contribuir,clima
4361,contribuir,vida
4362,contribuir,queijo
4363,contribuir,paí
4364,contribuir,população
4365,contribuir,brasil
4366,contribuir,inverno
4367,contribuir,jersey
4368,contribuir,clima temperado
4369,contribuir,saúde
4370,contribuir,cara
4371,contribuir,ano
4372,contribuir,literatura
4373,contribuir,milho
4374,contribuir,sudeste
4375,contribuir,verão
4376,rodízio,brasil
4377,rodízio,transporte
4378,alimento,cavalo
4379,alimento,vaca
4380,alimento,queijo
4381,alimento,soja
4382,alimento,fogo
4383,alimento,nitrogênio
4384,alimento,saúde
4385,alimento,inseto
4386,alimento,consumidor
4387,alimento,água
4388,alimento,substância
4389,alimento,cevada
4390,alimento,carne
4391,alimento,sangue
4392,alimento,matéria
4393,alimento,proteína
4394,alimento,cultura
4395,alimento,organismo
4396,alimento,manteiga
4397,alimento,clima
4398,alimento,coleta
4399,alimento,vida
4400,alimento,energia
4401,alimento,aveia
4402,alimento,arroz
4403,alimento,alimentação
4404,alimento,leite
4405,alimento,agricultura
4406,alimento,açúcar
4407,alimento,milho
4408,alimento,ovo
4409,alimento,homem
4410,alimento,reprodução
4411,alimento,gordura
4412,ogm,embrapa
4413,ogm,soja
4414,ogm,brasil
4415,ogm,genoma
4416,ogm,melhoramento genético
4417,ogm,bactéria
4418,ogm,arroz
4419,ogm,clonagem
4420,ogm,gene
4421,ogm,dna
4422,ogm,genética
4423,ogm,espécie
4424,ogm,organismo
4425,ogm,transgênico
4426,odor,libido
4427,panicum,espécie
4428,panicum,ovário
4429,macho,homem
4430,macho,fêmea
4431,macho,célula
4432,macho,reprodução
4433,macho,sexo
4434,macho,espécie
4435,macho,espermatozoide
4436,microbiana,higiene
4437,microbiana,antibiótico
4438,microbiana,bactéria
4439,microbiana,reprodução
4440,microbiana,infecção
4441,desempenho,animal
4442,desempenho,máquina
4443,desempenho,sistema
4444,desempenho,transporte
4445,desempenho,função
4446,desempenho,meta
4447,desempenho,processo
4448,desempenho,produto
4449,desempenho,equipamento
4450,geração,sexo
4451,higiene,doença
4452,higiene,técnica
4453,higiene,limpeza
4454,higiene,bem-estar
4455,higiene,saúde
4456,higiene,organismo
4457,higiene,desinfecção
4458,higiene,verão
4459,utilizar,concreto
4460,mosca,genética
4461,mosca,genoma
4462,mosca,gene
4463,provoca,parte
4464,auxilia,brasil
4465,fuste,arquitetura
4466,fuste,árvore
4467,crioscopia,química
4468,crioscopia,líquido
4469,crioscopia,temperatura
4470,possibilita,terra
4471,possibilita,soja
4472,possibilita,cana-de-açúcar
4473,possibilita,consumidor
4474,possibilita,mestiço
4475,possibilita,carne
4476,possibilita,madeira
4477,possibilita,média
4478,possibilita,café
4479,possibilita,serviço
4480,possibilita,região
4481,possibilita,cultura
4482,possibilita,geada
4483,possibilita,clima
4484,possibilita,chuva
4485,possibilita,energia
4486,possibilita,arroz
4487,possibilita,cerrado
4488,possibilita,colônia
4489,possibilita,agricultura
4490,possibilita,açúcar
4491,possibilita,deficiência
4492,possibilita,paí
4493,possibilita,brasil
4494,possibilita,população
4495,possibilita,clima temperado
4496,melhores,brasil
4497,melhores,califórnia
4498,placenta,útero
4499,anormais,animal
4500,anormais,clima
4501,anormais,ovo
4502,anormais,terra
4503,anormais,vida
4504,anormais,energia
4505,anormais,matéria
4506,anormais,proteína
4507,anormais,cálcio
4508,anormais,tempo
4509,anormais,inseto
4510,anormais,parasita
4511,anormais,alimentação
4512,anormais,célula
4513,anormais,natureza
4514,anormais,osso
4515,anormais,genética
4516,anormais,espécie
4517,anormais,organismo
4518,anormais,embrião
4519,empregado,trabalho
4520,empregado,brasil
4521,empregado,droga
4522,criar,aborto
4523,criar,dano
4524,criar,brasil
4525,criar,parto
4526,secos,brasil
4527,congelado,sangue
4528,congelado,proteína
4529,congelado,água
4530,congelado,substância
4531,subclínica,osso
4532,subclínica,doença
4533,subclínica,inflamação
4534,subclínica,antibiótico
4535,pc,brasil
4536,pc,califórnia
4537,mineral,sulfato
4538,mineral,sal
4539,mineral,fósforo
4540,mineral,rocha
4541,mineral,alimento
4542,mineral,cálcio
4543,mineral,composição química
4544,mineral,fosfato
4545,mineral,sólido
4546,mineral,magnésio
4547,mineral,enxofre
4548,cynodon,espécie
4549,ureia,sangue
4550,ureia,sal
4551,ureia,alimento
4552,ureia,nitrogênio
4553,ureia,proteína
4554,ureia,célula
4555,ureia,semente
4556,ureia,água
4557,ureia,composto orgânico
4558,reprodutivo,ambiente
4559,reprodutivo,ovário
4560,reprodutivo,inseto
4561,reprodutivo,célula
4562,reprodutivo,semente
4563,reprodutivo,mãe
4564,reprodutivo,gene
4565,reprodutivo,macho
4566,reprodutivo,organismo
4567,reprodutivo,vida
4568,reprodutivo,fêmea
4569,reprodutivo,bactéria
4570,reprodutivo,clonagem
4571,reprodutivo,alimentação
4572,reprodutivo,dna
4573,reprodutivo,sexo
4574,reprodutivo,mosca
4575,reprodutivo,animal
4576,reprodutivo,ovo
4577,reprodutivo,recém-nascido
4578,reprodutivo,alimento
4579,reprodutivo,temperatura
4580,reprodutivo,genética
4581,reprodutivo,espécie
4582,reprodutivo,embrião
4583,forrageiras,vaca
4584,forrageiras,feno
4585,forrageiras,gado
4586,forrageiras,carrapato
4587,forrageiras,aveia
4588,forrageiras,engorda
4589,forrageiras,pasto
4590,forrageiras,boi
4591,forrageiras,alfafa
4592,forrageiras,alimentação
4593,forrageiras,agricultura
4594,forrageiras,solo
4595,umidade,sangue
4596,umidade,chuva
4597,umidade,umidade relativa
4598,umidade,temperatura
4599,umidade,saturação
4600,umidade,medida
4601,umidade,água
4602,umidade,geada
4603,reduzir,cultura
4604,reduzir,terapia
4605,alfafa,população
4606,alfafa,brasil
4607,alfafa,área
4608,alfafa,indústria
4609,silos,fazenda
4610,silos,silagem
4611,silos,limpeza
4612,silos,agricultura
4613,silos,umidade
4614,será,brasil
4615,humanos,terra
4616,humanos,gordura
4617,humanos,tristeza
4618,humanos,fogo
4619,humanos,dieta
4620,humanos,estrutura
4621,humanos,nitrogênio
4622,humanos,genoma
4623,humanos,saúde
4624,humanos,inseto
4625,humanos,kg
4626,humanos,célula
4627,humanos,água
4628,humanos,gestação
4629,humanos,razão
4630,humanos,europeu
4631,humanos,gado
4632,humanos,libido
4633,humanos,tempo
4634,humanos,mãe
4635,humanos,gene
4636,humanos,serviço
4637,humanos,macho
4638,humanos,cultura
4639,humanos,feto
4640,humanos,clima
4641,humanos,doença
4642,humanos,vida
4643,humanos,fêmea
4644,humanos,placenta
4645,humanos,útero
4646,humanos,dna
4647,humanos,sexo
4648,humanos,agricultura
4649,humanos,consumo
4650,humanos,literatura
4651,humanos,mercado
4652,humanos,radiação solar
4653,humanos,animal
4654,humanos,parto
4655,humanos,mão
4656,humanos,alimento
4657,humanos,paí
4658,humanos,população
4659,humanos,irrigação
4660,humanos,transporte
4661,humanos,peso
4662,humanos,produção
4663,humanos,reprodução
4664,humanos,genética
4665,humanos,espécie
4666,humanos,dia
4667,humanos,embrião
4668,inicial,brasil
4669,detectar,máquina
4670,detectar,corpo
4671,detectar,tonelada
4672,detectar,equipamento
4673,detectar,substância
4674,detectar,partícula
4675,mestiço,europeu
4676,mestiço,brasil
4677,mestiço,raça
4678,mestiço,homem
4679,mestiço,mestiço
4680,potencial,terra
4681,potencial,sistema
4682,potencial,química
4683,potencial,natureza
4684,potencial,solo
4685,potencial,água
4686,potencial,matéria
4687,potencial,tempo
4688,potencial,organismo
4689,potencial,calor
4690,potencial,clima
4691,potencial,planta
4692,potencial,vida
4693,potencial,energia
4694,potencial,fermentação
4695,potencial,estrela
4696,potencial,área
4697,potencial,banco
4698,potencial,frequência
4699,potencial,partícula
4700,potencial,volume
4701,potencial,eficiência
4702,potencial,temperatura
4703,potencial,brasil
4704,potencial,homem
4705,válida,brasil
4706,raça,zebu
4707,raça,gir
4708,raça,cavalo
4709,raça,estéril
4710,raça,população
4711,raça,brasil
4712,raça,homem
4713,raça,sintoma
4714,raça,genética
4715,raça,gene
4716,raça,macho
4717,raça,cultura
4718,raça,espécie
4719,raça,mestiço
4720,infestação,carrapato
4721,infestação,infecçõe
4722,infestação,bactéria
4723,infestação,saúde
4724,infestação,parasita
4725,infestação,infecção
4726,infestação,vermis
4727,porém,queijo
4728,porém,população
4729,porém,brasil
4730,porém,praga
4731,porém,área
4732,porém,arquitetura
4733,porém,indústria
4734,custo,energia
4735,custo,legislação
4736,custo,produção
4737,custo,serviço
4738,custo,objetivo
4739,mamária,seca
4740,mamária,árvore
4741,mamária,população
4742,mamária,animai
4743,mamária,inseto
4744,mamária,serviço
4745,mamária,calcário
4746,mamária,umidade
4747,mamária,indústria
4748,cerca,concreto
4749,cerca,madeira
4750,cerca,tijolo
4751,área,volume
4752,área,ponto
4753,área,superfície
4754,área,hectare
4755,NATIONAL RESEARCH,madeira
4756,NATIONAL RESEARCH,consumo
4757,Mastite Teste,febre
4758,Mastite Teste,antibiótico
4759,Mastite Teste,inflamação
4760,Mastite Teste,testículo
4761,Mastite Teste,bactéria
4762,Mastite Teste,dor
4763,Mastite Teste,infecção
4764,Mastite Teste,glândula mamária
4765,Pennisetum purpureum,madeira
4766,Pennisetum purpureum,espécie
4767,Pennisetum purpureum,brasil
4768,Pennisetum purpureum,pennisetum
4769,corrente sanguínea,doença
4770,corrente sanguínea,vida
4771,corrente sanguínea,antibiótico
4772,corrente sanguínea,hormônio
4773,corrente sanguínea,inseto
4774,corrente sanguínea,nutriente
4775,Streptococcus agalactiae,útero
4776,Streptococcus agalactiae,espécie
4777,Streptococcus agalactiae,vacina
4778,Streptococcus agalactiae,infecção
4779,detergente neutro,nutriente
4780,detergente neutro,forrageira
4781,Pesquisa Agropecuária,brasil
4782,Pesquisa Agropecuária,agricultura
4783,Empresa Brasileira,brasil
4784,permite,animal
4785,permite,espécie
4786,permite,verdade
4787,permite,poder
4788,permite,vida
4789,permite,estrutura
4790,permite,técnica
4791,permite,arquitetura
4792,permite,raça
4793,permite,natureza
4794,permite,cultura
4795,permite,agricultura
4796,permite,literatura
4797,permite,razão
4798,raios solares,terra
4799,raios solares,radiação solar
4800,Instrução Normativa,brasil
4801,distúrbios metabólicos,sangue
4802,distúrbios metabólicos,doença
4803,distúrbios metabólicos,deficiência
4804,distúrbios metabólicos,nascimento
4805,distúrbios metabólicos,intoxicação
4806,distúrbios metabólicos,gene
4807,distúrbios metabólicos,genética
4808,distúrbios metabólicos,microrganismo
4809,distúrbios metabólicos,embrião
4810,Custo Operacional,energia
4811,Custo Operacional,legislação
4812,Custo Operacional,produção
4813,Custo Operacional,serviço
4814,Custo Operacional,objetivo
4815,Staphylococcus aureus,espécie
4816,Staphylococcus aureus,febre
4817,cevada úmida,carne
4818,cevada úmida,sal
4819,cevada úmida,farinha
4820,cevada úmida,proteína
4821,cevada úmida,aveia
4822,cevada úmida,fermentação
4823,cevada úmida,germinação
4824,cevada úmida,milho
4825,cevada úmida,solução
4826,cevada úmida,semente
4827,cevada úmida,intestino delgado
4828,cevada úmida,leite
4829,cevada úmida,cevada
4830,intestino delgado,sódio
4831,intestino delgado,água
4832,intestino delgado,proteína
4833,intestino delgado,fez
4834,intestino delgado,cálcio
4835,intestino delgado,acidez
4836,intestino delgado,hormônio
4837,intestino delgado,ph
4838,intestino delgado,célula
4839,intestino delgado,gordura
4840,intestino delgado,nutriente
4841,intestino delgado,glândula
4842,RESEARCH COUNCIL,terra
4843,RESEARCH COUNCIL,sistema
4844,RESEARCH COUNCIL,saúde
4845,RESEARCH COUNCIL,química
4846,RESEARCH COUNCIL,natureza
4847,RESEARCH COUNCIL,razão
4848,RESEARCH COUNCIL,pesquisa
4849,RESEARCH COUNCIL,arquitetura
4850,RESEARCH COUNCIL,clima
4851,RESEARCH COUNCIL,verdade
4852,RESEARCH COUNCIL,mecânica
4853,RESEARCH COUNCIL,bactéria
4854,RESEARCH COUNCIL,método
4855,RESEARCH COUNCIL,clonagem
4856,RESEARCH COUNCIL,ano
4857,RESEARCH COUNCIL,estrela
4858,RESEARCH COUNCIL,saber
4859,RESEARCH COUNCIL,dna
4860,RESEARCH COUNCIL,literatura
4861,RESEARCH COUNCIL,técnica
4862,RESEARCH COUNCIL,prática
4863,RESEARCH COUNCIL,genética
4864,RESEARCH COUNCIL,homem
4865,radiação solar,terra
4866,radiação solar,temperatura
4867,radiação solar,área
4868,radiação solar,frequência
4869,radiação solar,calor
4870,Taiwan A-146,tanzânia
4871,Taiwan A-146,brasil
4872,Taiwan A-146,jersey
4873,geneticamente modificados,embrapa
4874,geneticamente modificados,soja
4875,geneticamente modificados,brasil
4876,geneticamente modificados,genoma
4877,geneticamente modificados,melhoramento genético
4878,geneticamente modificados,bactéria
4879,geneticamente modificados,arroz
4880,geneticamente modificados,clonagem
4881,geneticamente modificados,gene
4882,geneticamente modificados,dna
4883,geneticamente modificados,genética
4884,geneticamente modificados,espécie
4885,geneticamente modificados,organismo
4886,geneticamente modificados,transgênico
4887,sentido norte-sul,brasil
4888,sentido norte-sul,verão
4889,dupla aptidão,carne
4890,dupla aptidão,zebu
4891,dupla aptidão,guzerá
4892,dupla aptidão,gado
4893,dupla aptidão,brasil
4894,dupla aptidão,leite
4895,dupla aptidão,bovino
4896,Minas Gerais,estiagem
4897,Minas Gerais,queijo
4898,Minas Gerais,soja
4899,Minas Gerais,cana-de-açúcar
4900,Minas Gerais,saúde
4901,Minas Gerais,madeira
4902,Minas Gerais,café
4903,Minas Gerais,fosfato
4904,Minas Gerais,vivo
4905,Minas Gerais,verão
4906,Minas Gerais,clima
4907,Minas Gerais,inverno
4908,Minas Gerais,contagem
4909,Minas Gerais,araxá
4910,Minas Gerais,área
4911,Minas Gerais,cerrado
4912,Minas Gerais,leite
4913,Minas Gerais,literatura
4914,Minas Gerais,milho
4915,Minas Gerais,ovo
4916,Minas Gerais,população
4917,Minas Gerais,brasil
4918,Minas Gerais,calcário
4919,Minas Gerais,sorgo
4920,Minas Gerais,localização
4921,Minas Gerais,enxofre
4922,inimigos naturais,sangue
4923,inimigos naturais,espécie
4924,inimigos naturais,planta
4925,inimigos naturais,doença
4926,inimigos naturais,mão
4927,inimigos naturais,árvore
