,from,to
3768,bactério,aborto
3769,bactério,solo
3770,bactério,água
3771,bactério,brucelose
3772,bactério,corpo
3773,bactério,proteína
3774,bactério,tóxico
3775,bactério,parasito
3776,bactério,gene
3777,bactério,organismo
3778,bactério,planta
3779,bactério,doença
3780,bactério,bactério
3781,bactério,fermentação
3782,bactério,dna
3783,bactério,infecção
3784,bactério,salmonelose
3785,bactério,tuberculose
3786,bactério,alimento
3787,bactério,animar
3788,bactério,antibiótico
3789,bactério,núcleo
3790,bactério,genético
3791,bactério,enxofre
3792,vagina,parto
3793,vagina,cérvix
3794,vagina,odor
3795,vagina,mão
3796,vagina,bainha
3797,vagina,ovário
3798,vagina,testículo
3799,vagina,hormônio
3800,vagina,bactério
3801,vagina,útero
3802,vagina,ph
3803,vagina,aborto
3804,vagina,sexo
3805,vagina,cisto
3806,vagina,infecção
3807,vagina,glândula
3808,afetado,paí
3809,afetado,tanzânia
3810,afetado,dia
3811,fibra,papel
3812,fibra,algodão
3813,infeccioso,doença
3814,infeccioso,brasil
3815,infeccioso,inflamação
3816,infeccioso,antibiótico
3817,infeccioso,bactério
3818,infeccioso,organismo
3819,infeccioso,microrganismo
3820,artificialmente,mecânico
3821,artificialmente,ambiente
3822,artificialmente,saúde
3823,artificialmente,químico
3824,artificialmente,genético
3825,artificialmente,estrelo
3826,artificialmente,cultura
3827,mínimo,elemento
3828,criado,homem
3829,criado,vida
3830,semeadura,cana-de-açúcar
3831,semeadura,agricultura
3832,distribuído,padrão
3833,fosfato,planta
3834,fosfato,fósforo
3835,fosfato,químico
3836,fosfato,dna
3837,fosfato,agricultura
3838,espermatozoide,sangue
3839,espermatozoide,cérvix
3840,espermatozoide,volume
3841,espermatozoide,doença
3842,espermatozoide,vagina
3843,espermatozoide,animar
3844,espermatozoide,fêmeo
3845,espermatozoide,prepúcio
3846,espermatozoide,testículo
3847,espermatozoide,fertilidade
3848,espermatozoide,genético
3849,espermatozoide,percentagem
3850,espermatozoide,útero
3851,espermatozoide,ph
3852,espermatozoide,célula
3853,espermatozoide,reprodução
3854,espermatozoide,macho
3855,espermatozoide,sexo
3856,espermatozoide,glândula
3857,alimentação,água
3858,alimentação,vida
3859,alimentação,alimento
3860,alimentação,dieta
3861,alimentação,organismo
3862,alimentação,saúde
3863,alimentação,nutriente
3864,alimentação,função
3865,alimentação,reprodução
3866,alimentação,cultura
3867,alimentação,homem
3868,alimentação,solo
3869,alimentação,substância
3870,cobrir,brasil
3871,banco,brasil
3872,banco,agricultura
3873,banco,indústria
3874,banco,serviço
3875,brasil,terra
3876,brasil,soja
3877,brasil,cana-de-açúcar
3878,brasil,consumidor
3879,brasil,mestiço
3880,brasil,carne
3881,brasil,madeira
3882,brasil,médio
3883,brasil,café
3884,brasil,serviço
3885,brasil,região
3886,brasil,cultura
3887,brasil,geado
3888,brasil,clima
3889,brasil,chuva
3890,brasil,energia
3891,brasil,arroz
3892,brasil,cerrado
3893,brasil,colônia
3894,brasil,agricultura
3895,brasil,açúcar
3896,brasil,deficiência
3897,brasil,paí
3898,brasil,brasil
3899,brasil,população
3900,brasil,clima temperado
3901,curral,cerco
3902,curral,gado
3903,curral,animar
3904,curral,madeira
3905,conhecer,prático
3906,conhecer,verdade
3907,conhecer,técnico
3908,conhecer,dado
3909,fotossensibilização,proteína
3910,fotossensibilização,organismo
3911,fotossensibilização,água
3912,fotossensibilização,dna
3913,babesia,babesiose
3914,babesia,espécie
3915,babesia,bovino
3916,temperatura,terra
3917,temperatura,volume
3918,temperatura,energia
3919,temperatura,frio
3920,temperatura,matéria
3921,temperatura,proteína
3922,temperatura,sistema
3923,temperatura,quente
3924,temperatura,trabalho
3925,temperatura,químico
3926,temperatura,sólido
3927,temperatura,líquido
3928,temperatura,frequência
3929,temperatura,água
3930,temperatura,calor
3931,temperatura,partícula
3932,sendo,terra
3933,desmama,bezerro
3934,desmama,leite
3935,desmama,saúde
3936,milho,palha
3937,milho,soja
3938,milho,inseto
3939,milho,adubação
3940,milho,carne
3941,milho,madeira
3942,milho,vitamina
3943,milho,farinha
3944,milho,árvore
3945,milho,fibra
3946,milho,europeu
3947,milho,proteína
3948,milho,tonelada
3949,milho,hectare
3950,milho,sal
3951,milho,fósforo
3952,milho,silagem
3953,milho,arroz
3954,milho,açúcar
3955,milho,alimento
3956,milho,brasil
3957,milho,irrigação
3958,milho,transgênico
3959,milho,genético
3960,milho,espécie
3961,piquete,brasil
3962,tornar,brasil
3963,tornar,seco
3964,tornar,temperatura
3965,cruza,adição
3966,cruza,dor
3967,alumínio,terra
3968,alumínio,planta
3969,alumínio,fósforo
3970,alumínio,sódio
3971,alumínio,energia
3972,alumínio,mineral
3973,alumínio,proteína
3974,alumínio,cálcio
3975,alumínio,selênio
3976,alumínio,sólido
3977,alumínio,ano
3978,alumínio,ph
3979,alumínio,magnésio
3980,alumínio,vida útil
3981,alumínio,solo
3982,alumínio,cobalto
3983,alumínio,enxofre
3984,importância,sangue
3985,importância,embriõe
3986,importância,animar
3987,importância,sêman
3988,importância,célula
3989,importância,dna
3990,importância,espermatozoide
3991,minerar,sulfato
3992,minerar,sal
3993,minerar,fósforo
3994,minerar,rocha
3995,minerar,alimento
3996,minerar,cálcio
3997,minerar,composição química
3998,minerar,fosfato
3999,minerar,sólido
4000,minerar,magnésio
4001,minerar,enxofre
4002,desaparecimento,raça
4003,desaparecimento,dna
4004,avaliar,terra
4005,parasitismo,berne
4006,parasitismo,doença
4007,parasitismo,bactério
4008,parasitismo,parasito
4009,parasitismo,ectoparasito
4010,parasitismo,infecção
4011,parasitismo,vermis
4012,medo,bem-estar
4013,medo,preocupação
4014,medo,elefante
4015,medo,tristeza
4016,adubada,nitrogênio
4017,adubada,cálcio
4018,adubada,acidez
4019,adubada,químico
4020,adubada,semente
4021,adubada,solo
4022,adubada,água
4023,adubada,microrganismo
4024,adubada,esterco
4025,adubada,óleo
4026,adubada,fosfato
4027,adubada,leguminoso
4028,adubada,cultura
4029,adubada,fósforo
4030,adubada,bactério
4031,adubada,magnésio
4032,adubada,agricultura
4033,adubada,açúcar
4034,adubada,cobalto
4035,adubada,ureia
4036,adubada,fazenda
4037,adubada,base
4038,adubada,irrigação
4039,adubada,fertilidade
4040,adubada,osso
4041,adubada,enxofre
4042,realizado,técnico
4043,indústria,qualidade
4044,indústria,eficiência
4045,indústria,transporte
4046,indústria,saúde
4047,indústria,produção
4048,indústria,natureza
4049,indústria,cultura
4050,indústria,agricultura
4051,indústria,mercado
4052,criador,terra
4053,criador,substância
4054,criador,qualidade
4055,criador,energia
4056,criador,percentagem
4057,criador,natureza
4058,criador,razão
4059,espécie,cultivar
4060,espécie,terra
4061,espécie,cavalo
4062,espécie,espermatozoide
4063,espécie,sexo
4064,espécie,organismo
4065,plantado,terra
4066,plantado,arbusto
4067,plantado,ambiente
4068,plantado,cálcio
4069,plantado,verde
4070,plantado,saúde
4071,plantado,inseto
4072,plantado,gramíneo
4073,plantado,célula
4074,plantado,natureza
4075,plantado,semente
4076,plantado,solo
4077,plantado,água
4078,plantado,madeira
4079,plantado,macronutriente
4080,plantado,árvore
4081,plantado,matéria
4082,plantado,mineral
4083,plantado,folha
4084,plantado,tempo
4085,plantado,parasito
4086,plantado,leguminoso
4087,plantado,organismo
4088,plantado,clima
4089,plantado,sal
4090,plantado,fósforo
4091,plantado,vida
4092,plantado,energia
4093,plantado,fez
4094,plantado,bactério
4095,plantado,parasitismo
4096,plantado,magnésio
4097,plantado,sexo
4098,plantado,agricultura
4099,plantado,radiação solar
4100,plantado,taxon
4101,plantado,cobalto
4102,plantado,animal
4103,plantado,inflorescência
4104,plantado,fazenda
4105,plantado,irrigação
4106,plantado,genético
4107,plantado,espécie
4108,plantado,enxofre
4109,plantado,embrião
4110,proteína,sódio
4111,proteína,queijo
4112,proteína,soja
4113,proteína,dieta
4114,proteína,cálcio
4115,proteína,ph
4116,proteína,célula
4117,proteína,semente
4118,proteína,água
4119,proteína,carne
4120,proteína,sangue
4121,proteína,vitamina
4122,proteína,aleitamento
4123,proteína,gene
4124,proteína,planta
4125,proteína,diarreia
4126,proteína,leite
4127,proteína,algodão
4128,proteína,ovo
4129,proteína,ureia
4130,proteína,genético
4131,proteína,espermatozoide
4132,sêman,manhã
4133,sêman,brasil
4134,sêman,tonelada
4135,sêman,tempo
4136,sêman,ano
4137,sêman,dia
4138,insumo,produção
4139,insumo,indústria
4140,taxon,cultivar
4141,taxon,espécie
4142,taxon,organismo
4143,rotativo,peso
4144,rotativo,volume
4145,descanso,população
4146,descanso,brasil
4147,doença,organismo
4148,doença,inflamação
4149,doença,infecção
4150,doença,sintoma
4151,presença,califórnio
4152,presença,jersey
4153,concreto,água
4154,estimado,poder
4155,estimado,paí
4156,estimado,população
4157,estimado,brasil
4158,estimado,razão
4159,estimado,tratado
4160,estimado,processo
4161,estimado,agricultura
4162,estimado,mercado
4163,vaginal,aborto
4164,vaginal,sexo
4165,vaginal,reprodução
4166,vaginal,vagina
4167,silagem,estiagem
4168,silagem,feno
4169,silagem,queijo
4170,silagem,alfafa
4171,silagem,gramíneo
4172,silagem,ensilagem
4173,silagem,forragem
4174,silagem,ph
4175,silagem,gado
4176,silagem,proteína
4177,silagem,leguminoso
4178,silagem,planta
4179,silagem,inverno
4180,silagem,bactério
4181,silagem,fermentação
4182,silagem,intoxicação
4183,silagem,alimentação
4184,silagem,nutriente
4185,silagem,açúcar
4186,silagem,milho
4187,silagem,matéria seca
4188,silagem,silo
4189,silagem,pasto
4190,silagem,fenação
4191,silagem,sorgo
4192,efetivo,químico
4193,quartos,cama
4194,quartos,sexo
4195,quartos,brasil
4196,recomendado,brasil
4197,eficiência,energia
4198,eficiência,transporte
4199,eficiência,saúde
4200,eficiência,trabalho
4201,eficiência,produção
4202,eficiência,natureza
4203,eficiência,cultura
4204,eficiência,agricultura
4205,eficiência,calor
4206,eficiência,indústria
4207,máquina,energia
4208,causador,clima
4209,causador,sapé
4210,causador,população
4211,causador,brasil
4212,causador,clima temperado
4213,causador,araxá
4214,causador,geado
4215,causador,hectare
4216,realizar,brasil
4217,volume,litro
4218,volume,área
4219,produzir,espécie
4220,produzir,antibiótico
4221,carne,animal
4222,carne,leite
4223,carne,soja
4224,carne,alimento
4225,carne,dieta
4226,carne,homem
4227,carne,proteína
4228,carne,agricultura
4229,carne,boi
4230,carne,ph
4231,carne,raça
4232,carne,dna
4233,carne,leguminoso
4234,carne,gordura
4235,carne,água
4236,seguinte,farinha
4237,seguinte,brasil
4238,seguinte,banco
4239,seguinte,cultura
4240,seguinte,literatura
4241,fornecida,terra
4242,químico,terra
4243,químico,fogo
4244,químico,nitrogênio
4245,químico,sistema
4246,químico,composição química
4247,químico,solução
4248,químico,célula
4249,químico,água
4250,químico,substância
4251,químico,sulfato
4252,químico,proteína
4253,químico,tempo
4254,químico,fosfato
4255,químico,arquitetura
4256,químico,organismo
4257,químico,odor
4258,químico,sal
4259,químico,fósforo
4260,químico,vida
4261,químico,energia
4262,químico,fermentação
4263,químico,sólido
4264,químico,estrelo
4265,químico,dna
4266,químico,agricultura
4267,químico,cobalto
4268,químico,volume
4269,químico,ureia
4270,químico,alimento
4271,químico,temperatura
4272,químico,brasil
4273,químico,químico
4274,químico,medicamento
4275,químico,líquido
4276,químico,amônio
4277,químico,praga
4278,químico,enxofre
4279,lodo,mineral
4280,lodo,solo
4281,lodo,praga
4282,lodo,lama
4283,lodo,desenvolvimento
4284,lodo,partícula
4285,lodo,agricultura
4286,lodo,nutriente
4287,lodo,substância
4288,lodo,meio
4289,êxito,poder
4290,leguminoso,árvore
4291,leguminoso,soja
4292,leguminoso,nitrogênio
4293,leguminoso,brasil
4294,leguminoso,herbáceo
4295,leguminoso,ovário
4296,leguminoso,bactério
4297,leguminoso,alfafa
4298,leguminoso,folha
4299,leguminoso,forragem
4300,leguminoso,dna
4301,leguminoso,arbusto
4302,cultivar,agricultura
4303,cultivar,semente
4304,cultivar,taxon
4305,cultivar,espécie
4306,cultivar,organismo
4307,carrapaticida,sangue
4308,carrapaticida,febre
4309,carrapaticida,fogo
4310,carrapaticida,brasil
4311,carrapaticida,fêmeo
4312,carrapaticida,bactério
4313,carrapaticida,febre maculosa
4314,carrapaticida,imersão
4315,carrapaticida,ectoparasito
4316,carrapaticida,babesiose
4317,carrapaticida,leite
4318,carrapaticida,macho
4319,reprodutor,ovário
4320,reprodutor,testículo
4321,reprodutor,hormônio
4322,reprodutor,aptidão
4323,reprodutor,gestação
4324,reprodutor,glândula mamária
4325,reprodutor,prepúcio
4326,reprodutor,sêman
4327,reprodutor,macho
4328,reprodutor,organismo
4329,reprodutor,feto
4330,reprodutor,cérvix
4331,reprodutor,espermatozoide
4332,reprodutor,fêmeo
4333,reprodutor,útero
4334,reprodutor,sexo
4335,reprodutor,vagina
4336,reprodutor,animar
4337,reprodutor,reprodução
4338,reprodutor,genético
4339,reprodutor,dia
4340,principal,brasil
4341,econômico,eficiência
4342,econômico,irrigação
4343,econômico,mecânico
4344,econômico,transporte
4345,econômico,saúde
4346,econômico,produção
4347,econômico,natureza
4348,econômico,banco
4349,econômico,cultura
4350,econômico,agricultura
4351,econômico,mercado
4352,econômico,indústria
4353,guzerá,zebu
4354,guzerá,brasil
4355,guzerá,verão
4356,guzerá,raça
4357,guzerá,leite
4358,guzerá,bovino
4359,intramamárias,antibiótico
4360,contribuir,clima
4361,contribuir,vida
4362,contribuir,queijo
4363,contribuir,paí
4364,contribuir,população
4365,contribuir,brasil
4366,contribuir,inverno
4367,contribuir,jersey
4368,contribuir,clima temperado
4369,contribuir,saúde
4370,contribuir,caro
4371,contribuir,ano
4372,contribuir,literatura
4373,contribuir,milho
4374,contribuir,sudeste
4375,contribuir,verão
4376,rodízio,brasil
4377,rodízio,transporte
4378,alimento,cavalo
4379,alimento,vaca
4380,alimento,queijo
4381,alimento,soja
4382,alimento,fogo
4383,alimento,nitrogênio
4384,alimento,saúde
4385,alimento,inseto
4386,alimento,consumidor
4387,alimento,água
4388,alimento,substância
4389,alimento,cevado
4390,alimento,carne
4391,alimento,sangue
4392,alimento,matéria
4393,alimento,proteína
4394,alimento,cultura
4395,alimento,organismo
4396,alimento,manteiga
4397,alimento,clima
4398,alimento,coleta
4399,alimento,vida
4400,alimento,energia
4401,alimento,aveia
4402,alimento,arroz
4403,alimento,alimentação
4404,alimento,leite
4405,alimento,agricultura
4406,alimento,açúcar
4407,alimento,milho
4408,alimento,ovo
4409,alimento,homem
4410,alimento,reprodução
4411,alimento,gordura
4412,ogm,embrapa
4413,ogm,soja
4414,ogm,brasil
4415,ogm,genoma
4416,ogm,melhoramento genético
4417,ogm,bactério
4418,ogm,arroz
4419,ogm,clonagem
4420,ogm,gene
4421,ogm,dna
4422,ogm,genético
4423,ogm,espécie
4424,ogm,organismo
4425,ogm,transgênico
4426,odor,libido
4427,panicum,espécie
4428,panicum,ovário
4429,macho,homem
4430,macho,fêmeo
4431,macho,célula
4432,macho,reprodução
4433,macho,sexo
4434,macho,espécie
4435,macho,espermatozoide
4436,microbiano,higiene
4437,microbiano,antibiótico
4438,microbiano,bactério
4439,microbiano,reprodução
4440,microbiano,infecção
4441,desempenho,animal
4442,desempenho,máquina
4443,desempenho,sistema
4444,desempenho,transporte
4445,desempenho,função
4446,desempenho,meta
4447,desempenho,processo
4448,desempenho,produto
4449,desempenho,equipamento
4450,geração,sexo
4451,higiene,doença
4452,higiene,técnico
4453,higiene,limpeza
4454,higiene,bem-estar
4455,higiene,saúde
4456,higiene,organismo
4457,higiene,desinfecção
4458,higiene,verão
4459,utilizar,concreto
4460,mosco,genético
4461,mosco,genoma
4462,mosco,gene
4463,provoca,parte
4464,auxiliar,brasil
4465,fuste,arquitetura
4466,fuste,árvore
4467,crioscopia,químico
4468,crioscopia,líquido
4469,crioscopia,temperatura
4470,possibilitar,terra
4471,possibilitar,soja
4472,possibilitar,cana-de-açúcar
4473,possibilitar,consumidor
4474,possibilitar,mestiço
4475,possibilitar,carne
4476,possibilitar,madeira
4477,possibilitar,médio
4478,possibilitar,café
4479,possibilitar,serviço
4480,possibilitar,região
4481,possibilitar,cultura
4482,possibilitar,geado
4483,possibilitar,clima
4484,possibilitar,chuva
4485,possibilitar,energia
4486,possibilitar,arroz
4487,possibilitar,cerrado
4488,possibilitar,colônia
4489,possibilitar,agricultura
4490,possibilitar,açúcar
4491,possibilitar,deficiência
4492,possibilitar,paí
4493,possibilitar,brasil
4494,possibilitar,população
4495,possibilitar,clima temperado
4496,melhorar,brasil
4497,melhorar,califórnio
4498,placenta,útero
4499,anormal,animal
4500,anormal,clima
4501,anormal,ovo
4502,anormal,terra
4503,anormal,vida
4504,anormal,energia
4505,anormal,matéria
4506,anormal,proteína
4507,anormal,cálcio
4508,anormal,tempo
4509,anormal,inseto
4510,anormal,parasito
4511,anormal,alimentação
4512,anormal,célula
4513,anormal,natureza
4514,anormal,osso
4515,anormal,genético
4516,anormal,espécie
4517,anormal,organismo
4518,anormal,embrião
4519,empregado,trabalho
4520,empregado,brasil
4521,empregado,droga
4522,criar,aborto
4523,criar,dano
4524,criar,brasil
4525,criar,parto
4526,seco,brasil
4527,congelado,sangue
4528,congelado,proteína
4529,congelado,água
4530,congelado,substância
4531,subclínica,osso
4532,subclínica,doença
4533,subclínica,inflamação
4534,subclínica,antibiótico
4535,pc,brasil
4536,pc,califórnio
4537,mineral,sulfato
4538,mineral,sal
4539,mineral,fósforo
4540,mineral,rocha
4541,mineral,alimento
4542,mineral,cálcio
4543,mineral,composição química
4544,mineral,fosfato
4545,mineral,sólido
4546,mineral,magnésio
4547,mineral,enxofre
4548,cynodon,espécie
4549,ureia,sangue
4550,ureia,sal
4551,ureia,alimento
4552,ureia,nitrogênio
4553,ureia,proteína
4554,ureia,célula
4555,ureia,semente
4556,ureia,água
4557,ureia,composto orgânico
4558,reprodutivo,ambiente
4559,reprodutivo,ovário
4560,reprodutivo,inseto
4561,reprodutivo,célula
4562,reprodutivo,semente
4563,reprodutivo,mãe
4564,reprodutivo,gene
4565,reprodutivo,macho
4566,reprodutivo,organismo
4567,reprodutivo,vida
4568,reprodutivo,fêmeo
4569,reprodutivo,bactério
4570,reprodutivo,clonagem
4571,reprodutivo,alimentação
4572,reprodutivo,dna
4573,reprodutivo,sexo
4574,reprodutivo,mosco
4575,reprodutivo,animal
4576,reprodutivo,ovo
4577,reprodutivo,recém-nascido
4578,reprodutivo,alimento
4579,reprodutivo,temperatura
4580,reprodutivo,genético
4581,reprodutivo,espécie
4582,reprodutivo,embrião
4583,forrageiras,vaca
4584,forrageiras,feno
4585,forrageiras,gado
4586,forrageiras,carrapato
4587,forrageiras,aveia
4588,forrageiras,engorda
4589,forrageiras,pasto
4590,forrageiras,boi
4591,forrageiras,alfafa
4592,forrageiras,alimentação
4593,forrageiras,agricultura
4594,forrageiras,solo
4595,umidade,sangue
4596,umidade,chuva
4597,umidade,umidade relativa
4598,umidade,temperatura
4599,umidade,saturação
4600,umidade,medido
4601,umidade,água
4602,umidade,geado
4603,reduzir,cultura
4604,reduzir,terapia
4605,alfafa,população
4606,alfafa,brasil
4607,alfafa,área
4608,alfafa,indústria
4609,silo,fazenda
4610,silo,silagem
4611,silo,limpeza
4612,silo,agricultura
4613,silo,umidade
4614,será,brasil
4615,humano,terra
4616,humano,gordura
4617,humano,tristeza
4618,humano,fogo
4619,humano,dieta
4620,humano,estrutura
4621,humano,nitrogênio
4622,humano,genoma
4623,humano,saúde
4624,humano,inseto
4625,humano,kg
4626,humano,célula
4627,humano,água
4628,humano,gestação
4629,humano,razão
4630,humano,europeu
4631,humano,gado
4632,humano,libido
4633,humano,tempo
4634,humano,mãe
4635,humano,gene
4636,humano,serviço
4637,humano,macho
4638,humano,cultura
4639,humano,feto
4640,humano,clima
4641,humano,doença
4642,humano,vida
4643,humano,fêmeo
4644,humano,placenta
4645,humano,útero
4646,humano,dna
4647,humano,sexo
4648,humano,agricultura
4649,humano,consumo
4650,humano,literatura
4651,humano,mercado
4652,humano,radiação solar
4653,humano,animal
4654,humano,parto
4655,humano,mão
4656,humano,alimento
4657,humano,paí
4658,humano,população
4659,humano,irrigação
4660,humano,transporte
4661,humano,peso
4662,humano,produção
4663,humano,reprodução
4664,humano,genético
4665,humano,espécie
4666,humano,dia
4667,humano,embrião
4668,inicial,brasil
4669,detectar,máquina
4670,detectar,corpo
4671,detectar,tonelada
4672,detectar,equipamento
4673,detectar,substância
4674,detectar,partícula
4675,mestiço,europeu
4676,mestiço,brasil
4677,mestiço,raça
4678,mestiço,homem
4679,mestiço,mestiço
4680,potencial,terra
4681,potencial,sistema
4682,potencial,químico
4683,potencial,natureza
4684,potencial,solo
4685,potencial,água
4686,potencial,matéria
4687,potencial,tempo
4688,potencial,organismo
4689,potencial,calor
4690,potencial,clima
4691,potencial,planta
4692,potencial,vida
4693,potencial,energia
4694,potencial,fermentação
4695,potencial,estrelo
4696,potencial,área
4697,potencial,banco
4698,potencial,frequência
4699,potencial,partícula
4700,potencial,volume
4701,potencial,eficiência
4702,potencial,temperatura
4703,potencial,brasil
4704,potencial,homem
4705,validar,brasil
4706,raça,zebu
4707,raça,gir
4708,raça,cavalo
4709,raça,estéril
4710,raça,população
4711,raça,brasil
4712,raça,homem
4713,raça,sintoma
4714,raça,genético
4715,raça,gene
4716,raça,macho
4717,raça,cultura
4718,raça,espécie
4719,raça,mestiço
4720,infestação,carrapato
4721,infestação,infecçõe
4722,infestação,bactério
4723,infestação,saúde
4724,infestação,parasito
4725,infestação,infecção
4726,infestação,vermis
4727,porém,queijo
4728,porém,população
4729,porém,brasil
4730,porém,praga
4731,porém,área
4732,porém,arquitetura
4733,porém,indústria
4734,custo,energia
4735,custo,legislação
4736,custo,produção
4737,custo,serviço
4738,custo,objetivo
4739,mamário,seco
4740,mamário,árvore
4741,mamário,população
4742,mamário,animar
4743,mamário,inseto
4744,mamário,serviço
4745,mamário,calcário
4746,mamário,umidade
4747,mamário,indústria
4748,cerco,concreto
4749,cerco,madeira
4750,cerco,tijolo
4751,área,volume
4752,área,ponto
4753,área,superfície
4754,área,hectare
4755,NATIONAL RESEARCH,madeira
4756,NATIONAL RESEARCH,consumo
4757,Mastite Teste,febre
4758,Mastite Teste,antibiótico
4759,Mastite Teste,inflamação
4760,Mastite Teste,testículo
4761,Mastite Teste,bactério
4762,Mastite Teste,dor
4763,Mastite Teste,infecção
4764,Mastite Teste,glândula mamária
4765,Pennisetum purpureum,madeira
4766,Pennisetum purpureum,espécie
4767,Pennisetum purpureum,brasil
4768,Pennisetum purpureum,pennisetum
4769,corrente sanguínea,doença
4770,corrente sanguínea,vida
4771,corrente sanguínea,antibiótico
4772,corrente sanguínea,hormônio
4773,corrente sanguínea,inseto
4774,corrente sanguínea,nutriente
4775,Streptococcus agalactiae,útero
4776,Streptococcus agalactiae,espécie
4777,Streptococcus agalactiae,vacina
4778,Streptococcus agalactiae,infecção
4779,detergente neutro,nutriente
4780,detergente neutro,forrageiro
4781,Pesquisa Agropecuária,brasil
4782,Pesquisa Agropecuária,agricultura
4783,Empresa Brasileira,brasil
4784,permitir,animal
4785,permitir,espécie
4786,permitir,verdade
4787,permitir,poder
4788,permitir,vida
4789,permitir,estrutura
4790,permitir,técnico
4791,permitir,arquitetura
4792,permitir,raça
4793,permitir,natureza
4794,permitir,cultura
4795,permitir,agricultura
4796,permitir,literatura
4797,permitir,razão
4798,raios solares,terra
4799,raios solares,radiação solar
4800,Instrução Normativa,brasil
4801,distúrbios metabólicos,sangue
4802,distúrbios metabólicos,doença
4803,distúrbios metabólicos,deficiência
4804,distúrbios metabólicos,nascimento
4805,distúrbios metabólicos,intoxicação
4806,distúrbios metabólicos,gene
4807,distúrbios metabólicos,genético
4808,distúrbios metabólicos,microrganismo
4809,distúrbios metabólicos,embrião
4810,Custo Operacional,energia
4811,Custo Operacional,legislação
4812,Custo Operacional,produção
4813,Custo Operacional,serviço
4814,Custo Operacional,objetivo
4815,Staphylococcus aureus,espécie
4816,Staphylococcus aureus,febre
4817,cevada úmida,carne
4818,cevada úmida,sal
4819,cevada úmida,farinha
4820,cevada úmida,proteína
4821,cevada úmida,aveia
4822,cevada úmida,fermentação
4823,cevada úmida,germinação
4824,cevada úmida,milho
4825,cevada úmida,solução
4826,cevada úmida,semente
4827,cevada úmida,intestino delgado
4828,cevada úmida,leite
4829,cevada úmida,cevado
4830,intestino delgado,sódio
4831,intestino delgado,água
4832,intestino delgado,proteína
4833,intestino delgado,fez
4834,intestino delgado,cálcio
4835,intestino delgado,acidez
4836,intestino delgado,hormônio
4837,intestino delgado,ph
4838,intestino delgado,célula
4839,intestino delgado,gordura
4840,intestino delgado,nutriente
4841,intestino delgado,glândula
4842,RESEARCH COUNCIL,terra
4843,RESEARCH COUNCIL,sistema
4844,RESEARCH COUNCIL,saúde
4845,RESEARCH COUNCIL,químico
4846,RESEARCH COUNCIL,natureza
4847,RESEARCH COUNCIL,razão
4848,RESEARCH COUNCIL,pesquisa
4849,RESEARCH COUNCIL,arquitetura
4850,RESEARCH COUNCIL,clima
4851,RESEARCH COUNCIL,verdade
4852,RESEARCH COUNCIL,mecânico
4853,RESEARCH COUNCIL,bactério
4854,RESEARCH COUNCIL,método
4855,RESEARCH COUNCIL,clonagem
4856,RESEARCH COUNCIL,ano
4857,RESEARCH COUNCIL,estrelo
4858,RESEARCH COUNCIL,saber
4859,RESEARCH COUNCIL,dna
4860,RESEARCH COUNCIL,literatura
4861,RESEARCH COUNCIL,técnico
4862,RESEARCH COUNCIL,prático
4863,RESEARCH COUNCIL,genético
4864,RESEARCH COUNCIL,homem
4865,radiação solar,terra
4866,radiação solar,temperatura
4867,radiação solar,área
4868,radiação solar,frequência
4869,radiação solar,calor
4870,Taiwan A-146,tanzânia
4871,Taiwan A-146,brasil
4872,Taiwan A-146,jersey
4873,geneticamente modificados,embrapa
4874,geneticamente modificados,soja
4875,geneticamente modificados,brasil
4876,geneticamente modificados,genoma
4877,geneticamente modificados,melhoramento genético
4878,geneticamente modificados,bactério
4879,geneticamente modificados,arroz
4880,geneticamente modificados,clonagem
4881,geneticamente modificados,gene
4882,geneticamente modificados,dna
4883,geneticamente modificados,genético
4884,geneticamente modificados,espécie
4885,geneticamente modificados,organismo
4886,geneticamente modificados,transgênico
4887,sentido norte-sul,brasil
4888,sentido norte-sul,verão
4889,dupla aptidão,carne
4890,dupla aptidão,zebu
4891,dupla aptidão,guzerá
4892,dupla aptidão,gado
4893,dupla aptidão,brasil
4894,dupla aptidão,leite
4895,dupla aptidão,bovino
4896,Minas Gerais,estiagem
4897,Minas Gerais,queijo
4898,Minas Gerais,soja
4899,Minas Gerais,cana-de-açúcar
4900,Minas Gerais,saúde
4901,Minas Gerais,madeira
4902,Minas Gerais,café
4903,Minas Gerais,fosfato
4904,Minas Gerais,vivo
4905,Minas Gerais,verão
4906,Minas Gerais,clima
4907,Minas Gerais,inverno
4908,Minas Gerais,contagem
4909,Minas Gerais,araxá
4910,Minas Gerais,área
4911,Minas Gerais,cerrado
4912,Minas Gerais,leite
4913,Minas Gerais,literatura
4914,Minas Gerais,milho
4915,Minas Gerais,ovo
4916,Minas Gerais,população
4917,Minas Gerais,brasil
4918,Minas Gerais,calcário
4919,Minas Gerais,sorgo
4920,Minas Gerais,localização
4921,Minas Gerais,enxofre
4922,inimigos naturais,sangue
4923,inimigos naturais,espécie
4924,inimigos naturais,planta
4925,inimigos naturais,doença
4926,inimigos naturais,mão
4927,inimigos naturais,árvore
4928,inimigos naturais,adubo
4929,inimigos naturais,brasil
4930,inimigos naturais,carrapato
4931,inimigos naturais,ambiente
4932,inimigos naturais,fez
4933,inimigos naturais,raiva
4934,inimigos naturais,folha
4935,inimigos naturais,inseto
4936,inimigos naturais,parasito
