,source,target
3538,cordoalha,orelha
3539,cordoalha,regador
3540,ovariano,primípara
3541,ovariano,garupar
3542,ovariano,acidose
3543,ovariano,lactato
3544,cetose,diarrear
3545,cetose,cetônico
3546,cetose,parasiticida
3547,cetose,rim
3548,gordar,bernes
3549,gordar,macronutriente
3550,gordar,aniônica
3551,gordar,telar
3552,sapé,hídrico
3553,sapé,maturação
3554,sapé,armazenagem
3555,sapé,detergente
3556,traseiro,nariz
3557,traseiro,fibroso
3558,traseiro,umbilical
3559,traseiro,natalidade
3560,híbrido,genético
3561,híbrido,mestiço
3562,híbrido,molecular
3563,híbrido,acasalamento
3564,erliquiose,nematoide
3565,erliquiose,fitoterapia
3566,erliquiose,bexiga
3567,erliquiose,neoplasia
3568,arquitetura,animais
3569,arquitetura,clonagem
3570,arquitetura,rufião
3571,arquitetura,mole
3572,carboidrato,galho
3573,carboidrato,beladona
3574,carboidrato,gayana
3575,carboidrato,estimulante
3576,galho,carboidrato
3577,galho,desrama
3578,galho,gayana
3579,galho,ave
3580,órgão,bactéria
3581,órgão,caule
3582,órgão,copa
3583,órgão,radicular
3584,galpão,perene
3585,galpão,populaçãar
3586,galpão,semiáridar
3587,galpão,ereta
3588,formigo,junta
3589,formigo,osso
3590,formigo,macrocephala
3591,formigo,ripado
3592,capitata,galho
3593,capitata,calopogônio
3594,capitata,gayana
3595,capitata,carboidrato
3596,sol,samambaia
3597,sol,digestivo
3598,sol,puro
3599,sol,bebedouro
3600,estressar,treinamento
3601,estressar,imunológico
3602,estressar,mocha
3603,estressar,septicemia
3604,lixiviados,cisteína
3605,lixiviados,diferir
3606,lixiviados,solubilizados
3607,lixiviados,regador
3608,solidificação,ácer
3609,solidificação,lado
3610,solidificação,mofado
3611,solidificação,agalactiae
3612,acrobustite,abomaso
3613,acrobustite,prostaglandina
3614,acrobustite,tricomonose
3615,acrobustite,peniano
3616,peletizado,descornar
3617,peletizado,comer
3618,peletizado,suplementar
3619,peletizado,mosquicidar
3620,aeração,biberão
3621,aeração,pata
3622,aeração,azebuadar
3623,aeração,sanitizar
3624,androgenizadar,nlemfuensis
3625,androgenizadar,dilatação
3626,androgenizadar,sugador
3627,androgenizadar,serragem
3628,espuma,perene
3629,espuma,sintomático
3630,espuma,aditivo
3631,espuma,semiáridar
3632,sujeira,divisória
3633,sujeira,paciência
3634,sujeira,homeopater
3635,sujeira,adiposo
3636,criopreservação,vitro
3637,criopreservação,gás
3638,criopreservação,rasqueadeir
3639,criopreservação,derivar
3640,transmissãar,hidrogênio
3641,transmissãar,cinza
3642,transmissãar,broto
3643,transmissãar,frágil
3644,rancificação,pisadura
3645,rancificação,segregação
3646,rancificação,citratar
3647,rancificação,parede
3648,briga,traumático
3649,briga,nariz
3650,briga,aferição
3651,briga,traumatismo
3652,variação,modo
3653,variação,pastagem
3654,variação,arborização
3655,variação,adubar
3656,banho,papelão
3657,banho,conservante
3658,banho,alga
3659,banho,vaginal
3660,vacinador,sintético
3661,vacinador,nlemfuensis
3662,vacinador,olho
3663,vacinador,bezerra
3664,arejamento,babar
3665,arejamento,mucunoide
3666,arejamento,bosque
3667,arejamento,guianesil
3668,ovariana,bastão
3669,ovariana,colorir
3670,ovariana,aureus
3671,ovariana,parasiticida
3672,asfalto,nlemfuensis
3673,asfalto,oral
3674,asfalto,lodo
3675,asfalto,coccidiose
3676,concentração,água
3677,concentração,carbonato
3678,concentração,salinidade
3679,concentração,mole
3680,natalidade,umbilical
3681,natalidade,hemorragia
3682,natalidade,cordão
3683,natalidade,traumatismo
3684,cruza,deslocamento
3685,cruza,raço
3686,cruza,acidente
3687,cruza,homeopático
3688,segura,abdômen
3689,segura,purulento
3690,segura,arrepiar
3691,segura,capilar
3692,mineralizado,mineralizar
3693,mineralizado,funcionar
3694,mineralizado,cloreto
3695,mineralizado,cobalto
3696,vácuo,invasão
3697,vácuo,válvula
3698,vácuo,superfosfato
3699,vácuo,barbela
3700,dolomítico,magnesiano
3701,dolomítico,lixiviados
3702,dolomítico,óxido
3703,dolomítico,bicarbonato
3704,pastejo,rotativo
3705,pastejo,piquete
3706,pastejo,arborização
3707,pastejo,pressão
3708,brizanthar,ruziziensil
3709,brizanthar,decumbem
3710,brizanthar,brachiaria
3711,brizanthar,parteiro
3712,telha,tijolo
3713,telha,cisteína
3714,telha,borrifada
3715,telha,diferir
3716,montar,tamponante
3717,montar,prenhe
3718,montar,junto
3719,montar,serpentina
3720,zootécnico,uterino
3721,zootécnico,prever
3722,zootécnico,subnutrição
3723,zootécnico,anestro
3724,trilha,carrapaticida
3725,trilha,carrapato
3726,trilha,agente
3727,trilha,eficiente
3728,examinar,glândula
3729,examinar,industrialização
3730,examinar,bacteriano
3731,examinar,estressar
3732,microelemento,fértil
3733,microelemento,terraço
3734,microelemento,fósforo
3735,microelemento,touceira
3736,carvão,multiestrato
3737,carvão,sugador
3738,carvão,tubo
3739,carvão,mourão
3740,excremento,acidificar
3741,excremento,guianesil
3742,excremento,pubescem
3743,excremento,obesidade
3744,elétrico,mole
3745,elétrico,carbonato
3746,elétrico,salinidade
3747,elétrico,água
3748,sobreordenha,pesagem
3749,sobreordenha,desinteresse
3750,sobreordenha,escuro
3751,sobreordenha,tecer
3752,primípara,cesariana
3753,primípara,lacrado
3754,primípara,parede
3755,primípara,pútridos
3756,anemia,tricomonose
3757,anemia,retal
3758,anemia,alvenaria
3759,anemia,mourão
3760,mole,elétrico
3761,mole,carbonato
3762,mole,salinidade
3763,mole,oferecer
3764,gear,diafragma
3765,gear,aquilinum
3766,gear,tetania
3767,gear,cirúrgico
3768,tricomonose,diferem
3769,tricomonose,mourão
3770,tricomonose,tubo
3771,tricomonose,tristezar
3772,aquoso,amarelar
3773,aquoso,óvulo
3774,aquoso,infusão
3775,aquoso,régua
3776,componentes,pesagem
3777,componentes,aeróbio
3778,componentes,sobreordenha
3779,componentes,escuro
3780,brizantha,ancep
3781,brizantha,florir
3782,brizantha,outonal
3783,brizantha,toxina
3784,bezerreiro,desmame
3785,bezerreiro,baia
3786,bezerreiro,brinco
3787,bezerreiro,proliferação
3788,transmissão,vacinar
3789,transmissão,proliferação
3790,transmissão,térmico
3791,transmissão,calor
3792,parenteral,secretor
3793,parenteral,tanchagem
3794,parenteral,dactylon
3795,parenteral,suor
3796,fita,garupar
3797,fita,sintético
3798,fita,nlemfuensis
3799,fita,manganês
3800,picar,digestível
3801,picar,garupa
3802,picar,plantio
3803,picar,inverno
3804,floração,tampão
3805,floração,gordar
3806,floração,fertirrigação
3807,floração,macronutriente
3808,lento,semiconfinamento
3809,lento,regra
3810,lento,vento
3811,lento,estéril
3812,termofosfato,perfilhamento
3813,termofosfato,inimigo
3814,termofosfato,ordenhador
3815,termofosfato,florescimento
3816,bebedouro,pesar
3817,bebedouro,obtençãar
3818,bebedouro,cruza
3819,bebedouro,samambaia
3820,fertilização,biberão
3821,fertilização,semiásper
3822,fertilização,tremor
3823,fertilização,herbicida
3824,zebuíno,mestiço
3825,zebuíno,raça
3826,zebuíno,cruzar
3827,zebuíno,holandês
3828,minerais,metionina
3829,minerais,sulfurados
3830,minerais,cisteína
3831,minerais,iodato
3832,intramamária,infecção
3833,intramamária,sol
3834,intramamária,trincheira
3835,intramamária,incidência
3836,aeradar,tristezar
3837,aeradar,tricomonose
3838,aeradar,umbilical
3839,aeradar,ginecológico
3840,sombrear,agudo
3841,sombrear,carga
3842,sombrear,revacinar
3843,sombrear,gênerar
3844,sabor,odor
3845,sabor,condensar
3846,sabor,oxitocina
3847,sabor,crioscopia
3848,fresco,carboidrato
3849,fresco,capitata
3850,fresco,lodo
3851,fresco,gayana
3852,natural,monta
3853,natural,fosfato
3854,natural,artificial
3855,natural,sistema
3856,monta,natural
3857,monta,sistema
3858,monta,ressemeadura
3859,monta,fosfato
3860,inflorescência,dossel
3861,inflorescência,ancep
3862,inflorescência,florir
3863,inflorescência,desrama
3864,adulteração,regime
3865,adulteração,colônia
3866,adulteração,sucedâneo
3867,adulteração,utensílio
3868,congelado,fibroso
3869,congelado,sanguíneo
3870,congelado,alga
3871,congelado,rótulo
3872,droga,cetônico
3873,droga,segregação
3874,droga,pescoço
3875,droga,oxigênio
3876,tremor,iodato
3877,tremor,semiásper
3878,tremor,canaleta
3879,tremor,declive
3880,análise,ácidos
3881,análise,químico
3882,análise,solo
3883,análise,placa
3884,safra,toxina
3885,safra,brizantha
3886,safra,ancep
3887,safra,fascicular
3888,matar,ovariana
3889,matar,gostar
3890,matar,cetônico
3891,matar,dietético
3892,caldeira,acidose
3893,caldeira,embalagem
3894,caldeira,congelar
3895,caldeira,estufamento
3896,fígado,multiovulação
3897,fígado,abomaso
3898,fígado,corrimento
3899,fígado,mutante
3900,clonagem,animal
3901,clonagem,rufião
3902,clonagem,doméstico
3903,clonagem,lona
3904,veneno,fita
3905,veneno,manganês
3906,veneno,populaçãar
3907,veneno,adesivo
3908,sobrevivência,fertirrigação
3909,sobrevivência,cultura
3910,sobrevivência,aniônico
3911,sobrevivência,compostagem
3912,chifr,mamite
3913,chifr,parasitando
3914,chifr,febril
3915,chifr,morcego
3916,carbono,funcionar
3917,carbono,coloração
3918,carbono,agilidade
3919,carbono,tomada
3920,rizoma,espécies
3921,rizoma,sulfúrico
3922,rizoma,estolão
3923,rizoma,argila
3924,micoplasmose,listeriose
3925,micoplasmose,febril
3926,micoplasmose,parasitando
3927,micoplasmose,decompor
3928,aeróbio,coqueiro
3929,aeróbio,espáduo
3930,aeróbio,galho
3931,aeróbio,caprino
3932,balde,utensílio
3933,balde,doloroso
3934,balde,condensar
3935,balde,bula
3936,avear,aveia
3937,avear,rotacionar
3938,avear,textura
3939,avear,babosa
3940,orvalho,argila
3941,orvalho,estolão
3942,orvalho,dossel
3943,orvalho,gasoso
3944,vermelhinho,micuim
3945,vermelhinho,ereto
3946,vermelhinho,cérvix
3947,vermelhinho,larval
3948,raio,cobre
3949,raio,cerco
3950,raio,potável
3951,raio,diarrear
3952,animal,doméstico
3953,animal,clonagem
3954,animal,lona
3955,animal,afetar
3956,lisina,metionina
3957,lisina,somatotropina
3958,lisina,multípara
3959,lisina,bicarbonato
3960,cauda,vício
3961,cauda,arrepiar
3962,cauda,divisória
3963,cauda,paciência
3964,macho,reprodutor
3965,macho,capim
3966,macho,brachiaria
3967,macho,pele
3968,perfurar,dactylon
3969,perfurar,secretor
3970,perfurar,tanchagem
3971,perfurar,parenteral
3972,arraçoamento,densidade
3973,arraçoamento,casco
3974,arraçoamento,boi
3975,arraçoamento,portador
3976,bigemina,esporo
3977,bigemina,viscosidade
3978,bigemina,infestações
3979,bigemina,alga
3980,enxertar,emagrecimento
3981,enxertar,sexo
3982,enxertar,velho
3983,enxertar,larval
3984,cisticercose,isolamento
3985,cisticercose,parasitário
3986,cisticercose,agente
3987,cisticercose,cavalo
3988,cobertura,novilho
3989,cobertura,perfil
3990,cobertura,cobrir
3991,cobertura,geada
3992,mau,secar
3993,mau,anestro
3994,mau,demorar
3995,mau,prever
3996,solto,espáduo
3997,solto,fitoterapia
3998,solto,tamponante
3999,solto,captura
4000,albumina,dactylon
4001,albumina,homeopater
4002,albumina,tanchagem
4003,albumina,secretor
4004,inimigo,freático
4005,inimigo,roçar
4006,inimigo,biomassa
4007,inimigo,estria
4008,oral,macio
4009,oral,quebrar
4010,oral,nlemfuensis
4011,oral,sphacelatar
4012,quarto,mamário
4013,quarto,antibiótico
4014,quarto,glândular
4015,quarto,cru
4016,agrotóxico,músculo
4017,agrotóxico,afecção
4018,agrotóxico,globulina
4019,agrotóxico,tostar
4020,grande,rufião
4021,grande,forragem
4022,grande,filho
4023,grande,alto
4024,fermentação,silo
4025,fermentação,silagem
4026,fermentação,perda
4027,fermentação,aproveitar
4028,estéril,manteiga
4029,estéril,líquida
4030,estéril,isopor
4031,estéril,terço
4032,bexiga,neoplasia
4033,bexiga,irritação
4034,bexiga,adiabático
4035,bexiga,articulação
4036,câncer,fitoterapia
4037,câncer,mucoso
4038,câncer,pálida
4039,câncer,neoplasia
4040,canhão,hectare
4041,canhão,vaca
4042,canhão,demorar
4043,canhão,entrar
4044,pasto,rufião
4045,pasto,forragem
4046,pasto,animais
4047,pasto,cigarra
4048,série,perfilhamento
4049,série,florescimento
4050,série,estria
4051,série,acidificar
4052,fítico,urease
4053,fítico,pata
4054,fítico,corda
4055,fítico,marcação
4056,limpo,seco
4057,limpo,base
4058,limpo,molécular
4059,limpo,cordiforme
4060,respiração,babosa
4061,respiração,chifre
4062,respiração,orelha
4063,respiração,textura
4064,gás,terço
4065,gás,criopreservação
4066,gás,derivar
4067,gás,aerada
4068,sobrepeso,paciência
4069,sobrepeso,irritação
4070,sobrepeso,endereço
4071,sobrepeso,articulação
4072,boi,implantar
4073,boi,clorar
4074,boi,superpastejo
4075,boi,arraçoamento
4076,público,ciclo
4077,público,protozoário
4078,público,rinotraqueítar
4079,público,tuberculinização
4080,natura,desmame
4081,natura,administração
4082,natura,desaleitar
4083,natura,fascicular
4084,puro,acasalar
4085,puro,zebu
4086,puro,holandês
4087,puro,zebuína
4088,chá,colibacilose
4089,chá,lado
4090,chá,conservante
4091,chá,térmica
4092,transição,carvão
4093,transição,restinga
4094,transição,prostração
4095,transição,crioscópico
4096,engorda,homozigoto
4097,engorda,cristalino
4098,engorda,mocho
4099,engorda,aparentar
4100,micoplasma,alga
4101,micoplasma,tanchagem
4102,micoplasma,fitoterápico
4103,micoplasma,parenteral
4104,fareladar,parasitando
4105,fareladar,decompor
4106,fareladar,chifr
4107,fareladar,papo
4108,zebuína,raça
4109,zebuína,zebu
4110,zebuína,holandês
4111,zebuína,acasalar
4112,rotor,poluente
4113,rotor,operar
4114,rotor,acupuntura
4115,rotor,bezerra
4116,desrama,dossel
4117,desrama,broto
4118,desrama,ancep
4119,desrama,galho
4120,escassez,vampiricida
4121,escassez,bicheira
4122,escassez,barbela
4123,escassez,bezerra
4124,desbastar,ripado
4125,desbastar,formigo
4126,desbastar,galho
4127,desbastar,macio
4128,isopor,tampa
4129,isopor,levedura
4130,isopor,térmica
4131,isopor,viscosidade
4132,infestar,desidratação
4133,infestar,lateral
4134,infestar,recurso
4135,infestar,revacinar
4136,gargalo,desmame
4137,gargalo,biológico
4138,gargalo,radicular
4139,gargalo,desaleitar
4140,aptidão,guzerá
4141,aptidão,alcoólico
4142,aptidão,cru
4143,aptidão,guzer
4144,everminação,natalidade
4145,everminação,ginecológico
4146,everminação,morno
4147,everminação,fitoterápico
4148,rodo,enxadão
4149,rodo,ereta
4150,rodo,zebuínos
4151,rodo,fascicular
4152,fotossensibilização,leito
4153,fotossensibilização,dictioneura
4154,fotossensibilização,brasilense
4155,fotossensibilização,choque
4156,delgar,proteína
4157,delgar,proteico
4158,delgar,aminar
4159,delgar,parasitismo
4160,gordura,lactose
4161,gordura,caseína
4162,gordura,teor
4163,gordura,proteína
4164,vacar,energético
4165,vacar,balanço
4166,vacar,lactação
4167,vacar,maternidade
4168,ensilar,teor
4169,ensilar,silagem
4170,ensilar,volumoso
4171,ensilar,silo
4172,suor,purulento
4173,suor,secretor
4174,suor,multiovulação
4175,suor,lábio
4176,carinho,mourão
4177,carinho,pote
4178,carinho,paciência
4179,carinho,vício
4180,fibroso,alga
4181,fibroso,sanguíneo
4182,fibroso,fitoterápico
4183,fibroso,micoplasma
4184,coma,ingurgitadar
4185,coma,dorso
4186,coma,brilho
4187,coma,ptaquiloser
4188,incubar,conservante
4189,incubar,bronopol
4190,incubar,embarcadouro
4191,incubar,espermograma
4192,efluente,lona
4193,efluente,físico
4194,efluente,tratamento
4195,efluente,instalação
4196,sombrite,obtenção
4197,sombrite,filho
4198,sombrite,objetivo
4199,sombrite,garantir
4200,furo,salgar
4201,furo,silício
4202,furo,vanádio
4203,furo,estrangulamento
4204,semear,implantar
4205,semear,aveia
4206,semear,superpastejo
4207,semear,invasor
4208,adubo,químico
4209,adubo,gradagem
4210,adubo,análise
4211,adubo,visão
4212,nlemfuensis,serragem
4213,nlemfuensis,estimulante
4214,nlemfuensis,subproduto
4215,nlemfuensis,endereçar
4216,quebrar,oral
4217,quebrar,macio
4218,quebrar,sphacelatar
4219,quebrar,nlemfuensis
4220,trocar,leucocephalar
4221,trocar,corticosteroide
4222,trocar,cetose
4223,trocar,parasiticida
4224,porteira,fascicular
4225,porteira,drenagem
4226,porteira,ferrugem
4227,porteira,ereta
4228,nitrogênio,proteico
4229,nitrogênio,ácidos
4230,nitrogênio,plantar
4231,nitrogênio,calagem
4232,fósforar,inibidor
4233,fósforar,espermatogênese
4234,fósforar,sintetizar
4235,fósforar,aniônico
4236,infértel,brotação
4237,infértel,escarificaçãar
4238,infértel,carroça
4239,infértel,lençol
4240,irritação,icterícia
4241,irritação,bexiga
4242,irritação,articulação
4243,irritação,cisto
4244,vírus,vampiricida
4245,vírus,paciência
4246,vírus,dactylon
4247,vírus,ferir
4248,cetônico,segregação
4249,cetônico,rim
4250,cetônico,dietético
4251,cetônico,ovariana
4252,cromossomo,aureus
4253,cromossomo,marcação
4254,cromossomo,corda
4255,cromossomo,bastão
4256,incidência,bactéria
4257,incidência,clínico
4258,incidência,alojamento
4259,incidência,phaseoloide
4260,estria,argiluviação
4261,estria,obesidade
4262,estria,reincidência
4263,estria,espécies
4264,biberão,semiásper
4265,biberão,declive
4266,biberão,sanitizar
4267,biberão,pata
4268,aparentar,lábio
4269,aparentar,leporino
4270,aparentar,mocho
4271,aparentar,homeotermia
4272,zebu,holandês
4273,zebu,zebuína
4274,zebu,puro
4275,zebu,raça
4276,célula,somático
4277,célula,corpo
4278,célula,condensar
4279,célula,bulir
4280,queima,solúvel
4281,queima,desrama
4282,queima,estolão
4283,queima,broto
4284,leucocephalar,metal
4285,leucocephalar,corticosteroide
4286,leucocephalar,leucena
4287,leucocephalar,seleno
4288,nódulo,miíase
4289,nódulo,fetal
4290,nódulo,necropsia
4291,nódulo,camomila
4292,organizar,poluente
4293,organizar,botijo
4294,organizar,inalto
4295,organizar,semiaberto
4296,textura,teta
4297,textura,avear
4298,textura,solubilizados
4299,textura,tostagem
4300,cigarra,arborização
4301,cigarra,modo
4302,cigarra,pressão
4303,cigarra,clonagem
4304,sexar,partícula
4305,sexar,população
4306,sexar,chuva
4307,sexar,cultura
4308,ráqul,glabra
4309,ráqul,subséssel
4310,ráqul,capineira
4311,ráqul,brotação
4312,pesagem,desinteresse
4313,pesagem,escuro
4314,pesagem,sobreordenha
4315,pesagem,tecer
4316,herbívoro,secador
4317,herbívoro,arroxear
4318,herbívoro,fita
4319,herbívoro,endereçar
4320,orgânico,resíduo
4321,orgânico,insumo
4322,orgânico,legislação
4323,orgânico,refrigerar
4324,forrageira,inverno
4325,forrageira,espécie
4326,forrageira,partícula
4327,forrageira,tropical
4328,infecçãar,seivar
4329,infecçãar,erliquiose
4330,infecçãar,lenhoso
4331,infecçãar,tamponante
4332,cloro,alvenaria
4333,cloro,diferem
4334,cloro,gêmeo
4335,cloro,cirurgia
4336,proteína,lactose
4337,proteína,teor
4338,proteína,gordura
4339,proteína,enzima
4340,bom,perfil
4341,bom,nutritivo
4342,bom,ouvir
4343,bom,garantir
4344,brachiaria,decumbem
4345,brachiaria,brizanthar
4346,brachiaria,ruziziensil
4347,brachiaria,parteiro
4348,corrosão,aerada
4349,corrosão,bater
4350,corrosão,pasta
4351,corrosão,rasqueadeir
4352,congelar,bigemina
4353,congelar,leporino
4354,congelar,perna
4355,congelar,mamadeira
4356,aveia,avear
4357,aveia,rotacionar
4358,aveia,implantar
4359,aveia,semear
4360,beladona,glicerinar
4361,beladona,carboidrato
4362,beladona,lodo
4363,beladona,ave
4364,potássio,magnésio
4365,potássio,dorso
4366,potássio,isolante
4367,potássio,farinha
4368,névoa,acupuntura
4369,névoa,adiabático
4370,névoa,coccidiose
4371,névoa,sintomatologia
4372,resistente,humano
4373,resistente,carga
4374,resistente,revacinar
4375,resistente,lateral
4376,lactose,gordura
4377,lactose,teor
4378,lactose,caseína
4379,lactose,proteína
4380,bronopol,reciclável
4381,bronopol,tampa
4382,bronopol,amargo
4383,bronopol,viscosidade
4384,dactylon,tanchagem
4385,dactylon,perfurar
4386,dactylon,secretor
4387,dactylon,parenteral
4388,marcação,pata
4389,marcação,colorir
4390,marcação,fítico
4391,marcação,urease
4392,fitoterápico,tanchagem
4393,fitoterápico,secretor
4394,fitoterápico,micoplasma
4395,fitoterápico,seringa
4396,frutoso,mofado
4397,frutoso,reciclável
4398,frutoso,amargo
4399,frutoso,lado
4400,obtenção,filho
4401,obtenção,sombrite
4402,obtenção,físico
4403,obtenção,bom
4404,hídrico,colmo
4405,hídrico,gás
4406,hídrico,detergente
4407,hídrico,aerada
4408,monocultura,ptaquiloser
4409,monocultura,neoplasia
4410,monocultura,bexiga
4411,monocultura,camomila
4412,subproduto,estimulante
4413,subproduto,nlemfuensis
4414,subproduto,lei
4415,subproduto,ripado
4416,identificar,lote
4417,identificar,exigência
4418,identificar,médio
4419,identificar,interferir
4420,prever,anestro
4421,prever,magra
4422,prever,magro
4423,prever,gestante
4424,linhaça,glicerinar
4425,linhaça,petróleo
4426,linhaça,plástico
4427,linhaça,subproduto
4428,zebuínos,fotossintético
4429,zebuínos,hipoclorito
4430,zebuínos,ereta
4431,zebuínos,oxidação
4432,agudo,sombrear
4433,agudo,ventilação
4434,agudo,diagnosticar
4435,agudo,tristeza
4436,holandês,raça
4437,holandês,zebu
4438,holandês,zebuína
4439,holandês,puro
4440,útil,aproveitar
4441,útil,seca
4442,útil,medir
4443,útil,estresse
4444,inflamatório,espermatozoide
4445,inflamatório,patógeno
4446,inflamatório,gel
4447,inflamatório,gargalo
4448,taxa,inseminador
4449,taxa,medir
4450,taxa,novilho
4451,taxa,lote
4452,fetal,nematoide
4453,fetal,irritação
4454,fetal,pálida
4455,fetal,camomila
4456,arrepiar,abdômen
4457,arrepiar,vício
4458,arrepiar,mourão
4459,arrepiar,cauda
4460,ordenhador,portão
4461,ordenhador,arborizar
4462,ordenhador,roçar
4463,ordenhador,florescimento
4464,álcool,doloroso
4465,álcool,descer
4466,álcool,condensar
4467,álcool,lácteo
4468,digerir,cloreto
4469,digerir,balancear
4470,digerir,dieta
4471,digerir,aminar
4472,hidratação,parenteral
4473,hidratação,secretor
4474,hidratação,tanchagem
4475,hidratação,superfosfato
4476,viral,diarrear
4477,viral,heterozigoto
4478,viral,ovariana
4479,viral,gorduroso
4480,junto,dilatação
4481,junto,garupar
4482,junto,nlemfuensis
4483,junto,sugador
4484,glândular,mamário
4485,glândular,quarto
4486,glândular,colher
4487,glândular,glândula
4488,hospedeiro,contagioso
4489,hospedeiro,portadora
4490,hospedeiro,paternidade
4491,hospedeiro,rinotraqueítar
4492,proporção,criopreservação
4493,proporção,cloreto
4494,proporção,corrosão
4495,proporção,aerada
4496,gayanu,hematúria
4497,gayanu,capoeira
4498,gayanu,babar
4499,gayanu,bosque
4500,líquida,manteiga
4501,líquida,mamária
4502,líquida,tampa
4503,líquida,molibdênio
4504,fase,humificação
4505,fase,lactação
4506,fase,certo
4507,fase,corporal
4508,leguminoso,gramínea
4509,leguminoso,gramíneo
4510,leguminoso,tropical
4511,leguminoso,fenação
4512,gossipol,hipófise
4513,gossipol,gorduroso
4514,gossipol,bastão
4515,gossipol,gostar
4516,pilhar,multiflorum
4517,pilhar,vetor
4518,pilhar,tenra
4519,pilhar,sopa
4520,capineira,sulfúrico
4521,capineira,erradicar
4522,capineira,outonal
4523,capineira,rizoma
4524,pisadura,parede
4525,pisadura,adesivo
4526,pisadura,citratar
4527,pisadura,diferem
4528,adulto,acasalamento
4529,adulto,organismo
4530,adulto,lateral
4531,adulto,animal
4532,emagrece,cérvix
4533,emagrece,prolapso
4534,emagrece,coliforme
4535,emagrece,vagina
4536,demanda,cortisol
4537,demanda,carrapaticidar
4538,demanda,hematófago
4539,demanda,sadio
4540,comercial,unidade
4541,comercial,equino
4542,comercial,bovino
4543,comercial,cair
4544,prepucial,abomaso
4545,prepucial,umbilical
4546,prepucial,abdômen
4547,prepucial,capilar
4548,nicho,formigo
4549,nicho,dilatação
4550,nicho,junta
4551,nicho,bezerra
4552,resíduo,antibiótico
4553,resíduo,orgânico
4554,resíduo,tratamento
4555,resíduo,médico
4556,glicerinar,beladona
4557,glicerinar,linhaça
4558,glicerinar,petróleo
4559,glicerinar,fóssil
4560,armazenamento,tomar
4561,armazenamento,aproveitamento
4562,armazenamento,silagem
4563,armazenamento,mãe
4564,diafragma,norsesquiterpeno
4565,diafragma,infectividade
4566,diafragma,tetania
4567,diafragma,captura
4568,vanádio,cromo
4569,vanádio,vaso
4570,vanádio,certificar
4571,vanádio,estrangulamento
4572,ensiladeira,oxidação
4573,ensiladeira,butírico
4574,ensiladeira,tubulação
4575,ensiladeira,armadilha
4576,espermograma,lacrado
4577,espermograma,embarcadouro
4578,espermograma,bronopol
4579,espermograma,viscosidade
4580,sexo,enxertar
4581,sexo,tamponante
4582,sexo,andrológico
4583,sexo,pilha
4584,fígar,telar
4585,fígar,microbiana
4586,fígar,mochar
4587,fígar,epitelial
4588,intoxicação,eficiente
4589,intoxicação,associação
4590,intoxicação,humano
4591,intoxicação,tóxico
4592,ingurgitadar,vaginal
4593,ingurgitadar,papelão
4594,ingurgitadar,dorso
4595,ingurgitadar,mamite
4596,folículo,canaleta
4597,folículo,corrimento
4598,folículo,semiásper
4599,folículo,mutante
4600,escorregar,amargo
4601,escorregar,pútridos
4602,escorregar,genótipo
4603,escorregar,embalagem
4604,calagem,calcário
4605,calagem,ácidos
4606,calagem,topografia
4607,calagem,plantio
4608,engenharia,leito
4609,engenharia,fotossensibilização
4610,engenharia,caule
4611,engenharia,oxalato
4612,monórquidos,arquitetura
4613,monórquidos,recomendação
4614,monórquidos,cigarra
4615,monórquidos,digestivo
4616,superpastejo,invasor
4617,superpastejo,tóxico
4618,superpastejo,planta
4619,superpastejo,cigarrinhar
4620,bulir,brusco
4621,bulir,oxitocina
4622,bulir,substância
4623,bulir,mililitro
4624,bulbo,apodrecimento
4625,bulbo,liber
4626,bulbo,cancerígeno
4627,bulbo,strigosa
4628,ração,concentrar
4629,ração,lactente
4630,ração,sucedâneo
4631,ração,adulteração
4632,vampiricida,ferir
4633,vampiricida,acupuntura
4634,vampiricida,barbela
4635,vampiricida,articulação
4636,phaseoloide,vegetar
4637,phaseoloide,feijão
4638,phaseoloide,entressafra
4639,phaseoloide,pubescem
4640,estirpe,óvulo
4641,estirpe,amarelar
4642,estirpe,infusão
4643,estirpe,aquoso
4644,hipófise,cérebro
4645,hipófise,gorduroso
4646,hipófise,gossipol
4647,hipófise,cerco
4648,flanco,brilho
4649,flanco,vitalidade
4650,flanco,neoplasia
4651,flanco,bexiga
4652,cicatrizante,homeopatia
4653,cicatrizante,descornar
4654,cicatrizante,cancerígeno
4655,cicatrizante,intestino
4656,arenoso,isolante
4657,arenoso,acupuntura
4658,arenoso,spray
4659,arenoso,injetável
4660,ovócito,bacteriano
4661,ovócito,ferramenta
4662,ovócito,orgânico
4663,ovócito,cair
4664,lateral,organismo
4665,lateral,adulto
4666,lateral,resistente
4667,lateral,humano
4668,pútridos,amargo
4669,pútridos,primípara
4670,pútridos,sanguíneo
4671,pútridos,genótipo
4672,lábio,leporino
4673,lábio,hereditário
4674,lábio,suor
4675,lábio,aparentar
4676,semeadura,germinação
4677,semeadura,semente
4678,semeadura,calcário
4679,semeadura,libido
4680,viscosidade,lacrado
4681,viscosidade,pomada
4682,viscosidade,infestações
4683,viscosidade,bigemina
4684,micuim,parasitando
4685,micuim,ninfa
4686,micuim,larval
4687,micuim,vitalidade
4688,pivô,aspersor
4689,pivô,fenação
4690,pivô,húmu
4691,pivô,subtropical
4692,parasitismo,alto
4693,parasitismo,proteína
4694,parasitismo,bovino
