,from,to
3747,subclínica,medicamento
3748,subclínica,organismo
3749,subclínica,reação inflamatória
3750,subclínica,dor
3751,subclínica,imunoglobulina
3752,subclínica,droga
3753,subclínica,infecção
3754,subclínica,estresse
3755,subclínica,doença
3756,subclínica,genética
3757,subclínica,calor
3758,subclínica,febre
3759,mineral,alimento
3760,mineral,fosfato
3761,mineral,magnésio
3762,mineral,fósforo
3763,mineral,cálcio
3764,mineral,sólido
3765,mineral,composição química
3766,mineral,sal
3767,ureia,alimento
3768,ureia,célula
3769,ureia,proteína
3770,ureia,água
3771,ureia,composto orgânico
3772,ureia,nitrogênio
3773,ureia,sangue
3774,ureia,sal
3775,ureia,semente
3776,cynodon,espécie
3777,reprodutivo,genoma
3778,reprodutivo,população
3779,reprodutivo,macho
3780,reprodutivo,cruzamento
3781,reprodutivo,espécie
3782,reprodutivo,fêmea
3783,reprodutivo,acasalamento
3784,reprodutivo,ambiente
3785,umidade,temperatura
3786,umidade,umidade relativa
3787,umidade,medida
3788,umidade,sangue
3789,umidade,água
3790,umidade,saturação
3791,forrageiras,alimentação
3792,forrageiras,pasto
3793,forrageiras,aveia
3794,forrageiras,carrapato
3795,forrageiras,vaca
3796,forrageiras,agricultura
3797,forrageiras,alfafa
3798,forrageiras,gado
3799,forrageiras,solo
3800,reduzir,cultura
3801,reduzir,terapia
3802,potencial,temperatura
3803,potencial,calor
3804,potencial,energia
3805,alfafa,população
3806,alfafa,brasil
3807,alfafa,área
3808,alfafa,indústria
3809,como,área
3810,inicial,brasil
3811,será,brasil
3812,silos,silagem
3813,silos,umidade
3814,silos,agricultura
3815,silos,limpeza
3816,silos,fazenda
3817,arbóreas,área
3818,porém,população
3819,porém,área
3820,porém,brasil
3821,porém,indústria
3822,porém,queijo
3823,porém,arquitetura
3824,normalmente,brasil
3825,detectar,máquina
3826,detectar,equipamento
3827,detectar,substância
3828,detectar,partícula
3829,detectar,corpo
3830,cuidadosamente,objetivo
3831,cuidadosamente,energia
3832,cuidadosamente,capacidade
3833,cuidadosamente,pesquisa
3834,cuidadosamente,necessidade
3835,cuidadosamente,estresse
3836,cuidadosamente,medo
3837,cuidadosamente,planejamento
3838,cuidadosamente,eficiente
3839,mamária,árvore
3840,mamária,população
3841,mamária,umidade
3842,mamária,inseto
3843,mamária,calcário
3844,mamária,animai
3845,mamária,seca
3846,mamária,serviço
3847,mamária,indústria
3848,significa,literatura
3849,significa,cultura
3850,significa,contagem
3851,significa,inverno
3852,significa,umidade relativa
3853,significa,banco
3854,significa,mercado
3855,significa,pesquisa
3856,significa,lotação
3857,significa,temperatura
3858,significa,população
3859,significa,brasil
3860,significa,legislação
3861,significa,serviço
3862,significa,solo
3863,significa,água
3864,significa,vacina
3865,significa,produção
3866,significa,indústria
3867,significa,transporte
3868,significa,arquitetura
3869,mestiço,mestiço
3870,mestiço,europeu
3871,mestiço,brasil
3872,mestiço,raça
3873,permite,população
3874,permite,açúcar
3875,permite,energia
3876,permite,agricultura
3877,permite,média
3878,permite,carne
3879,permite,cultura
3880,permite,contagem
3881,permite,brasil
3882,permite,mestiço
3883,permite,serviço
3884,permite,madeira
3885,permite,paí
3886,permite,clima temperado
3887,permite,região
3888,permite,cerrado
3889,válida,brasil
3890,raça,cavalo
3891,raça,população
3892,raça,macho
3893,raça,cultura
3894,raça,brasil
3895,raça,sintoma
3896,raça,gir
3897,raça,mestiço
3898,raça,gene
3899,raça,genética
3900,raça,espécie
3901,raça,zebu
3902,infestação,infecçõe
3903,infestação,carrapato
3904,infestação,parasita
3905,infestação,infecção
3906,infestação,bactéria
3907,infestação,vermis
3908,custo,objetivo
3909,custo,energia
3910,custo,legislação
3911,custo,produção
3912,custo,serviço
3913,cerca,concreto
3914,cerca,madeira
3915,área,volume
3916,área,superfície
3917,Minas Gerais,literatura
3918,Minas Gerais,estiagem
3919,Minas Gerais,população
3920,Minas Gerais,área
3921,Minas Gerais,fosfato
3922,Minas Gerais,contagem
3923,Minas Gerais,brasil
3924,Minas Gerais,sorgo
3925,Minas Gerais,calcário
3926,Minas Gerais,milho
3927,Minas Gerais,ovo
3928,Minas Gerais,vivo
3929,Minas Gerais,madeira
3930,Minas Gerais,inverno
3931,Minas Gerais,leite
3932,Minas Gerais,cerrado
3933,Minas Gerais,queijo
3934,Mastite Teste,inflamação
3935,Mastite Teste,glândula mamária
3936,Mastite Teste,dor
3937,Mastite Teste,bactéria
3938,Mastite Teste,antibiótico
3939,Mastite Teste,infecção
3940,Mastite Teste,febre
3941,Estados Unidos,população
3942,Estados Unidos,europeu
3943,Estados Unidos,agricultura
3944,Estados Unidos,fosfato
3945,Estados Unidos,aborto
3946,Estados Unidos,inseto
3947,Estados Unidos,sal
3948,Estados Unidos,brasil
3949,Estados Unidos,milho
3950,Estados Unidos,produtividade
3951,Estados Unidos,leite
3952,Estados Unidos,espécie
3953,Estados Unidos,arquitetura
3954,Empresa Brasileira,brasil
3955,Pennisetum purpureum,pennisetum
3956,Pennisetum purpureum,espécie
3957,Pennisetum purpureum,brasil
3958,Pesquisa Agropecuária,brasil
3959,Pesquisa Agropecuária,agricultura
3960,Streptococcus agalactiae,vacina
3961,Streptococcus agalactiae,infecção
3962,Streptococcus agalactiae,espécie
3963,Streptococcus agalactiae,útero
3964,corrente sanguínea,inseto
3965,corrente sanguínea,nutriente
3966,corrente sanguínea,antibiótico
3967,corrente sanguínea,doença
3968,corrente sanguínea,hormônio
3969,corrente sanguínea,vida
3970,detergente neutro,nutriente
3971,detergente neutro,forrageira
3972,raios solares,radiação solar
3973,Instrução Normativa,brasil
3974,Custo Operacional,objetivo
3975,Custo Operacional,energia
3976,Custo Operacional,legislação
3977,Custo Operacional,produção
3978,Custo Operacional,serviço
3979,distúrbios metabólicos,infecção
3980,distúrbios metabólicos,inflamação
3981,distúrbios metabólicos,sistema imunológico
3982,intestino delgado,glândula
3983,intestino delgado,acidez
3984,intestino delgado,célula
3985,intestino delgado,proteína
3986,intestino delgado,ph
3987,intestino delgado,gordura
3988,intestino delgado,nutriente
3989,intestino delgado,cálcio
3990,intestino delgado,sódio
3991,intestino delgado,hormônio
3992,intestino delgado,fez
3993,intestino delgado,água
3994,cevada úmida,aveia
3995,cevada úmida,carne
3996,cevada úmida,proteína
3997,cevada úmida,intestino delgado
3998,cevada úmida,milho
3999,cevada úmida,fermentação
4000,cevada úmida,leite
4001,cevada úmida,sal
4002,cevada úmida,semente
4003,Staphylococcus aureus,espécie
4004,Staphylococcus aureus,febre
4005,Taiwan A-146,tanzânia
4006,Taiwan A-146,brasil
4007,radiação solar,temperatura
4008,radiação solar,calor
4009,radiação solar,frequência
4010,radiação solar,área
4011,geneticamente modificados,melhoramento genético
4012,geneticamente modificados,genoma
4013,geneticamente modificados,clonagem
4014,geneticamente modificados,organismo
4015,geneticamente modificados,brasil
4016,geneticamente modificados,embrapa
4017,geneticamente modificados,bactéria
4018,geneticamente modificados,dna
4019,geneticamente modificados,gene
4020,geneticamente modificados,genética
4021,geneticamente modificados,espécie
4022,sentido leste-oeste,brasil
4023,sentido norte-sul,brasil
4024,seres humanos,literatura
4025,seres humanos,célula
4026,seres humanos,cultura
4027,seres humanos,irrigação
4028,seres humanos,genética
4029,seres humanos,paí
4030,seres humanos,espécie
4031,seres humanos,vida
4032,seres humanos,placenta
4033,seres humanos,europeu
4034,seres humanos,macho
4035,seres humanos,mercado
4036,seres humanos,mãe
4037,seres humanos,animal
4038,seres humanos,útero
4039,seres humanos,gado
4040,seres humanos,fêmea
4041,seres humanos,radiação solar
4042,seres humanos,alimento
4043,seres humanos,consumo
4044,seres humanos,população
4045,seres humanos,reprodução
4046,seres humanos,gordura
4047,seres humanos,tristeza
4048,seres humanos,kg
4049,seres humanos,serviço
4050,seres humanos,dieta
4051,seres humanos,peso
4052,seres humanos,parto
4053,seres humanos,água
4054,seres humanos,genoma
4055,seres humanos,mão
4056,seres humanos,agricultura
4057,seres humanos,libido
4058,seres humanos,inseto
4059,seres humanos,gestação
4060,seres humanos,nitrogênio
4061,seres humanos,dna
4062,seres humanos,produção
4063,seres humanos,doença
4064,seres humanos,gene
4065,seres humanos,sexo
4066,seres humanos,transporte
4067,inimigos naturais,árvore
4068,inimigos naturais,mão
4069,inimigos naturais,carrapato
4070,inimigos naturais,agricultura
4071,inimigos naturais,parasita
4072,inimigos naturais,inseto
4073,inimigos naturais,glândula mamária
4074,inimigos naturais,brasil
4075,inimigos naturais,sangue
4076,inimigos naturais,folha
4077,inimigos naturais,parasitismo
4078,inimigos naturais,planta
4079,inimigos naturais,doença
4080,inimigos naturais,semente
4081,inimigos naturais,espécie
4082,inimigos naturais,fez
4083,inimigos naturais,ambiente
4084,inimigos naturais,adubo
4085,quarto mamário,genética
4086,Cynodon dactylon,pasto
4087,Cynodon dactylon,cynodon
4088,Cynodon dactylon,impacto
4089,Cynodon dactylon,nutriente
4090,Cynodon dactylon,cana
4091,Cynodon dactylon,espécie
4092,Cynodon dactylon,solo
4093,febre maculosa,carrapato
4094,febre maculosa,aborto
4095,febre maculosa,diarreia
4096,febre maculosa,brasil
4097,febre maculosa,bactéria
4098,febre maculosa,febre
4099,fosfato bicálcico,base
4100,fosfato bicálcico,cultura
4101,fosfato bicálcico,irrigação
4102,fosfato bicálcico,cálcio
4103,fosfato bicálcico,esterco
4104,fosfato bicálcico,acidez
4105,fosfato bicálcico,fosfato
4106,fosfato bicálcico,microrganismo
4107,fosfato bicálcico,semente
4108,fosfato bicálcico,açúcar
4109,fosfato bicálcico,óleo
4110,fosfato bicálcico,fósforo
4111,fosfato bicálcico,bactéria
4112,fosfato bicálcico,leguminosa
4113,fosfato bicálcico,química
4114,fosfato bicálcico,fertilidade
4115,fosfato bicálcico,solo
4116,fosfato bicálcico,água
4117,fosfato bicálcico,agricultura
4118,fosfato bicálcico,magnésio
4119,fosfato bicálcico,fazenda
4120,fosfato bicálcico,nitrogênio
4121,fosfato bicálcico,ureia
4122,fosfato bicálcico,cobalto
4123,Panicum maximum,gramínea
4124,Panicum maximum,panicum
4125,Panicum maximum,espécie
4126,Cynodon nlemfuensis,espécie
4127,bactérias Gram-negativas,bactéria
4128,bactérias Gram-negativas,antibiótico
4129,clima temperado,inverno
4130,clima temperado,brasil
4131,desmama precoce,brasil
4132,glândula mamária,cavalo
4133,glândula mamária,glândula
4134,glândula mamária,proteína
4135,glândula mamária,microrganismo
4136,glândula mamária,ovo
4137,glândula mamária,bactéria
4138,glândula mamária,hormônio
4139,glândula mamária,leite
4140,glândula mamária,espécie
4141,origem europeia,mestiço
4142,origem europeia,brasil
4143,prejuízos econômicos,custo
4144,deficiências nutricionais,vitamina
4145,deficiências nutricionais,agricultura
4146,deficiências nutricionais,proteína
4147,deficiências nutricionais,nutriente
4148,deficiências nutricionais,antibiótico
4149,deficiências nutricionais,dieta
4150,médico veterinário,alimento
4151,médico veterinário,rúman
4152,médico veterinário,médico
4153,médico veterinário,carne
4154,médico veterinário,cultura
4155,médico veterinário,higiene
4156,médico veterinário,brasil
4157,médico veterinário,rebanho
4158,médico veterinário,ovo
4159,médico veterinário,bovino
4160,médico veterinário,prevenção
4161,médico veterinário,química
4162,médico veterinário,gado
4163,médico veterinário,doença
4164,médico veterinário,genética
4165,médico veterinário,leite
4166,médico veterinário,controle
4167,médico veterinário,tratamento
4168,médico veterinário,arquitetura
4169,médico veterinário,inseminação artificial
4170,células somáticas,reprodução
4171,células somáticas,célula
4172,segunda semana,manhã
4173,segunda semana,brasil
4174,cuidado especial,árvore
4175,cuidado especial,tanzânia
4176,cuidado especial,madeira
4177,cuidado especial,espécie
4178,cuidado especial,planta
4179,baixas temperaturas,temperatura
4180,baixas temperaturas,calor
4181,baixas temperaturas,energia
4182,novas infecções,inflamação
4183,novas infecções,organismo
4184,novas infecções,brasil
4185,novas infecções,microrganismo
4186,novas infecções,bactéria
4187,novas infecções,antibiótico
4188,novas infecções,doença
4189,ressemeadura natural,pasto
4190,ressemeadura natural,solo
4191,ressemeadura natural,agricultura
4192,ressemeadura natural,brasil
4193,ressemeadura natural,rebanho
4194,ressemeadura natural,sorgo
4195,ressemeadura natural,milho
4196,ressemeadura natural,processo
4197,ressemeadura natural,pastagem
4198,ressemeadura natural,matéria seca
4199,ressemeadura natural,calagem
4200,ressemeadura natural,semente
4201,nutrientes extraídas,base
4202,nutrientes extraídas,acidez
4203,nutrientes extraídas,fosfato
4204,nutrientes extraídas,magnésio
4205,nutrientes extraídas,fósforo
4206,nutrientes extraídas,proteína
4207,nutrientes extraídas,alumínio
4208,nutrientes extraídas,água
4209,nutrientes extraídas,mineral
4210,nutrientes extraídas,calcário
4211,nutrientes extraídas,sódio
4212,nutrientes extraídas,selênio
4213,nutrientes extraídas,cobalto
4214,microrganismos patogênicos,açúcar
4215,microrganismos patogênicos,energia
4216,microrganismos patogênicos,organismo
4217,microrganismos patogênicos,parasita
4218,microrganismos patogênicos,reprodução
4219,microrganismos patogênicos,nutriente
4220,microrganismos patogênicos,lactose
4221,microrganismos patogênicos,bactéria
4222,microrganismos patogênicos,bovino
4223,microrganismos patogênicos,fermentação
4224,microrganismos patogênicos,dna
4225,microrganismos patogênicos,leguminosa
4226,microrganismos patogênicos,matéria
4227,microrganismos patogênicos,genética
4228,microrganismos patogênicos,leite
4229,microrganismos patogênicos,vida
4230,microrganismos patogênicos,solo
4231,microrganismos patogênicos,queijo
4232,variabilidade genética,população
4233,variabilidade genética,espécie
4234,variabilidade genética,gene
4235,áreas encharcadas,ha
4236,áreas encharcadas,solo
4237,áreas encharcadas,fosfato
4238,áreas encharcadas,ph
4239,áreas encharcadas,microrganismo
4240,áreas encharcadas,água
4241,áreas encharcadas,embriõe
4242,áreas encharcadas,kg
4243,áreas encharcadas,gene
4244,áreas encharcadas,sal
4245,áreas encharcadas,placenta
4246,contaminação microbiana,bactéria
4247,tomar chuva,árvore
4248,tomar chuva,volume
4249,tomar chuva,óleo
4250,tomar chuva,agricultura
4251,tomar chuva,cultura
4252,tomar chuva,brasil
4253,tomar chuva,água
4254,tomar chuva,bactéria
4255,tomar chuva,seca
4256,tomar chuva,superfície
4257,tomar chuva,inverno
4258,tomar chuva,sólido
4259,tomar chuva,líquido
4260,tomar chuva,planta
4261,tomar chuva,solo
4262,clima quente,inverno
4263,clima quente,brasil
4264,Caso haja,área
4265,cuidados sanitários,higiene
4266,cuidados sanitários,química
4267,cuidados sanitários,fez
4268,cuidados sanitários,água
4269,Brachiaria brizantha,gramínea
4270,Brachiaria brizantha,bactéria
4271,Brachiaria humidicola,gramínea
4272,Brachiaria humidicola,bactéria
4273,vida útil,alimento
4274,vida útil,durabilidade
4275,azevém anual,estrela
4276,azevém anual,transporte
4277,azevém anual,brasil
4278,azevém anual,concreto
4279,sangue europeu,europeu
4280,produtos lácteos,cavalo
4281,produtos lácteos,vaca
4282,produtos lácteos,diarreia
4283,produtos lácteos,rebanho
4284,produtos lácteos,cálcio
4285,produtos lácteos,animai
4286,produtos lácteos,sódio
4287,produtos lácteos,intestino delgado
4288,produtos lácteos,sabor
4289,produtos lácteos,fosfato
4290,produtos lácteos,carne
4291,produtos lácteos,lactose
4292,produtos lácteos,manteiga
4293,produtos lácteos,antibiótico
4294,produtos lácteos,fermentação
4295,produtos lácteos,ovo
4296,produtos lácteos,leite
4297,produtos lácteos,temperatura
4298,produtos lácteos,alimento
4299,produtos lácteos,ordenha
4300,produtos lácteos,açúcar
4301,produtos lácteos,vitamina
4302,produtos lácteos,fósforo
4303,produtos lácteos,proteína
4304,produtos lácteos,úbere
4305,produtos lácteos,bactéria
4306,produtos lácteos,química
4307,produtos lácteos,pasteurização
4308,produtos lácteos,dieta
4309,produtos lácteos,água
4310,produtos lácteos,magnésio
4311,produtos lácteos,imunoglobulina
4312,produtos lácteos,infecção
4313,produtos lácteos,nitrogênio
4314,produtos lácteos,queijo
4315,produtos lácteos,homogeneização
4316,sistemas intensivos,fazenda
4317,sistemas intensivos,irrigação
4318,sistemas intensivos,solo
4319,sistemas intensivos,agricultura
4320,Brachiaria ruziziensis,brachiaria
4321,Brachiaria ruziziensis,brasil
4322,inseminação artificial,espermatozoide
4323,inseminação artificial,sêman
4324,inseminação artificial,útero
4325,inseminação artificial,clínica
4326,inseminação artificial,parto
4327,inseminação artificial,placenta
4328,altas produções,bovino
4329,resíduos orgânicos,máquina
4330,resíduos orgânicos,organismo
4331,resíduos orgânicos,óleo
4332,resíduos orgânicos,agricultura
4333,resíduos orgânicos,brasil
4334,resíduos orgânicos,ph
4335,resíduos orgânicos,nitrogênio
4336,resíduos orgânicos,doença
4337,resíduos orgânicos,compostagem
4338,resíduos orgânicos,fez
4339,resíduos orgânicos,adubo
4340,desempenho reprodutivo,cavalo
4341,desempenho reprodutivo,genoma
4342,desempenho reprodutivo,melhoramento genético
4343,desempenho reprodutivo,clonagem
4344,desempenho reprodutivo,vaca
4345,desempenho reprodutivo,agricultura
4346,desempenho reprodutivo,folha
4347,desempenho reprodutivo,animai
4348,desempenho reprodutivo,fêmea
4349,desempenho reprodutivo,gene
4350,desempenho reprodutivo,semente
4351,desempenho reprodutivo,espécie
4352,desempenho reprodutivo,planta
4353,desempenho reprodutivo,elefante
4354,desempenho reprodutivo,genética
4355,crescimento rasteiro,brasil
4356,crescimento rasteiro,genética
4357,Brasil Central,banco
4358,Brasil Central,brasil
4359,área cultivada,milho
4360,área cultivada,forragem
4361,composto orgânico,fósforo
4362,composto orgânico,nitrogênio
4363,composto orgânico,química
4364,composto orgânico,ureia
4365,composto orgânico,vida
4366,composto orgânico,químico
4367,cultivar Basilisk,arbusto
4368,cultivar Basilisk,agricultura
4369,cultivar Basilisk,brasil
4370,cultivar Basilisk,gordura
4371,cultivar Basilisk,água
4372,cultivar Basilisk,fazenda
4373,cultivar Basilisk,pastagem
4374,cultivar Basilisk,inverno
4375,cultivar Basilisk,acasalamento
4376,cultivar Basilisk,arquitetura
4377,cultivar Basilisk,clima temperado
4378,atividade leiteira,mastite
4379,atividade leiteira,úbere
4380,atividade leiteira,animai
4381,atividade leiteira,leite
4382,atividade leiteira,água
4383,planta tóxica,aborto
4384,planta tóxica,intoxicação
4385,raças europeias,touro
4386,raças europeias,brasil
4387,plantas tóxicas,aborto
4388,plantas tóxicas,intoxicação
4389,melhoramento genético,variabilidade genética
4390,melhoramento genético,espermatozoide
4391,melhoramento genético,célula
4392,melhoramento genético,animai
4393,melhoramento genético,gene
4394,melhoramento genético,fêmea
4395,melhoramento genético,semente
4396,melhoramento genético,leite
4397,melhoramento genético,planta
4398,melhoramento genético,genética
4399,estresse térmico,bactéria
4400,estresse térmico,proteína
4401,estresse térmico,célula
4402,sistemas agrossilvipastoris,inflorescência
4403,sistemas agrossilvipastoris,espécie
4404,sistemas agrossilvipastoris,proteína
4405,cobertura vegetal,solo
4406,cobertura vegetal,umidade
4407,cobertura vegetal,água
4408,cobertura vegetal,nitrogênio
4409,cobertura vegetal,estação
4410,cobertura vegetal,espécie
4411,cobertura vegetal,planta
4412,cobertura vegetal,folha
4413,cobertura vegetal,cerrado
4414,solos férteis,alimento
4415,solos férteis,açúcar
4416,solos férteis,aveia
4417,solos férteis,máquina
4418,solos férteis,agricultura
4419,solos férteis,solo
4420,solos férteis,área
4421,solos férteis,fertilidade
4422,solos férteis,mineral
4423,solos férteis,milho
4424,solos férteis,química
4425,solos férteis,indústria
4426,solos férteis,sal
4427,solos férteis,leite
4428,solos férteis,transporte
4429,solos férteis,desenvolvimento
4430,solos férteis,produtividade
4431,adicionar sulfato,bactéria
4432,adicionar sulfato,ph
4433,eficiência reprodutiva,eficiência
4434,eficiência reprodutiva,inclinação
4435,eficiência reprodutiva,copa
4436,forrageiras herbáceas,árvore
4437,forrageiras herbáceas,alimentação
4438,forrageiras herbáceas,bovino
4439,forrageiras herbáceas,animai
4440,forrageiras herbáceas,espécie
4441,forrageiras herbáceas,planta
4442,forrageiras herbáceas,folha
4443,forrageiras herbáceas,forrageira
4444,forrageiras herbáceas,energia
4445,forrageiras herbáceas,copa
4446,forrageiras herbáceas,mineral
4447,forrageiras herbáceas,seca
4448,forrageiras herbáceas,fez
4449,forrageiras herbáceas,semente
4450,forrageiras herbáceas,temperatura
4451,forrageiras herbáceas,alimento
4452,forrageiras herbáceas,proteína
4453,forrageiras herbáceas,brasil
4454,forrageiras herbáceas,solo
4455,forrageiras herbáceas,água
4456,forrageiras herbáceas,madeira
4457,proteína bruta,vitamina
4458,proteína bruta,espermatozoide
4459,proteína bruta,célula
4460,proteína bruta,carne
4461,proteína bruta,diarreia
4462,proteína bruta,ph
4463,proteína bruta,cálcio
4464,proteína bruta,ovo
4465,proteína bruta,sódio
4466,proteína bruta,aleitamento
4467,proteína bruta,gene
4468,proteína bruta,genética
4469,proteína bruta,ureia
4470,proteína bruta,leite
4471,proteína bruta,dieta
4472,proteína bruta,sangue
4473,proteína bruta,planta
4474,proteína bruta,água
4475,proteína bruta,semente
4476,proteína bruta,queijo
4477,silo aberto,arquitetura
4478,composição química,vitamina
4479,composição química,fósforo
4480,composição química,proteína
4481,composição química,substância
4482,composição química,nitrogênio
4483,composição química,matéria
4484,composição química,química
4485,região Sudeste,árvore
4486,região Sudeste,padrão
4487,região Sudeste,umidade
4488,região Sudeste,arbusto
4489,região Sudeste,cultura
4490,região Sudeste,contagem
4491,região Sudeste,problema
4492,região Sudeste,baixada
4493,região Sudeste,inverno
4494,região Sudeste,paí
4495,região Sudeste,espécie
4496,região Sudeste,lagoa
4497,região Sudeste,região
4498,região Sudeste,pesquisa
4499,região Sudeste,carne
4500,região Sudeste,animal
4501,região Sudeste,seca
4502,região Sudeste,mestiço
4503,região Sudeste,gado
4504,região Sudeste,raça
4505,região Sudeste,cerrado
4506,região Sudeste,temperatura
4507,região Sudeste,alimento
4508,região Sudeste,população
4509,região Sudeste,agrícola
4510,região Sudeste,brasil
4511,região Sudeste,interior
4512,região Sudeste,produto
4513,região Sudeste,calor
4514,região Sudeste,desenvolvimento
4515,região Sudeste,clima temperado
4516,região Sudeste,solo
4517,região Sudeste,água
4518,região Sudeste,área
4519,região Sudeste,agricultura
4520,região Sudeste,milho
4521,região Sudeste,fazenda
4522,região Sudeste,indústria
4523,região Sudeste,madeira
4524,sistema imunológico,célula
4525,sistema imunológico,planta
4526,sistema imunológico,folha
4527,sistema imunológico,inflamação
4528,sistema imunológico,organismo
4529,sistema imunológico,parasita
4530,sistema imunológico,ph
4531,sistema imunológico,microrganismo
4532,sistema imunológico,nutriente
4533,sistema imunológico,ovo
4534,sistema imunológico,animal
4535,sistema imunológico,antibiótico
4536,sistema imunológico,sangue
4537,sistema imunológico,proteína
4538,sistema imunológico,vagina
4539,sistema imunológico,febre
4540,sistema imunológico,genoma
4541,sistema imunológico,inseto
4542,sistema imunológico,imunoglobulina
4543,sistema imunológico,infecção
4544,sistema imunológico,doença
4545,sistema imunológico,gene
4546,fase inicial,brasil
4547,características físicas,estrela
4548,características físicas,temperatura
4549,características físicas,volume
4550,características físicas,máquina
4551,características físicas,frequência
4552,características físicas,energia
4553,características físicas,organismo
4554,características físicas,área
4555,características físicas,água
4556,características físicas,transporte
4557,características físicas,matéria
4558,características físicas,mecânica
4559,características físicas,indústria
4560,características físicas,genética
4561,características físicas,química
4562,características físicas,topografia
4563,características físicas,calor
4564,características físicas,arquitetura
4565,características físicas,prática
4566,aleitamento artificial,diarreia
4567,aleitamento artificial,infecção
4568,aleitamento artificial,útero
4569,aleitamento artificial,placenta
4570,aleitamento artificial,colostro
4571,aleitamento artificial,fertilidade
4572,aleitamento artificial,peso
4573,aleitamento artificial,parto
4574,aleitamento artificial,inseminação artificial
4575,matéria seca,silagem
4576,matéria seca,vitamina
4577,matéria seca,agricultura
4578,matéria seca,carne
4579,matéria seca,proteína
4580,matéria seca,gordura
4581,matéria seca,nutriente
4582,matéria seca,lactose
4583,matéria seca,manteiga
4584,matéria seca,fermentação
4585,matéria seca,queijo
4586,matéria seca,leite
4587,matéria seca,peso
4588,época chuvosa,agricultura
4589,época chuvosa,ph
4590,época chuvosa,brasil
4591,época chuvosa,inverno
4592,época chuvosa,clima temperado
4593,época chuvosa,solo
4594,valor comercial,árvore
4595,valor comercial,brasil
4596,valor comercial,madeira
4597,valor comercial,espécie
4598,valor comercial,cerrado
4599,valor comercial,mosca
4600,forma sólida,volume
4601,forma sólida,forma
4602,forma sólida,partícula
4603,forma sólida,matéria
4604,forma sólida,líquido
4605,forma sólida,água
4606,NATIONAL RESEARCH COUNCIL,espécie
4607,balanço energético negativo,semeadura
4608,balanço energético negativo,agricultura
4609,balanço energético negativo,irrigação
4610,balanço energético negativo,fazenda
4611,balanço energético negativo,calagem
4612,tristeza parasitária bovina,bactéria
4613,tristeza parasitária bovina,chifre
4614,tristeza parasitária bovina,carrapato
4615,Guzerá dupla aptidão,brasil
4616,Guzerá dupla aptidão,bovino
4617,Guzerá dupla aptidão,raça
4618,Guzerá dupla aptidão,leite
4619,Guzerá dupla aptidão,zebu
4620,ganho médio diário,brasil
4621,pela Embrapa Gado,leite
4622,pela população microbiana,açúcar
4623,pela população microbiana,energia
4624,pela população microbiana,vitamina
4625,pela população microbiana,carne
4626,pela população microbiana,fósforo
4627,pela população microbiana,ph
4628,pela população microbiana,ovo
4629,pela população microbiana,bactéria
4630,pela população microbiana,nitrogênio
4631,pela população microbiana,ureia
4632,pela população microbiana,vagina
4633,pela população microbiana,sólido
4634,pela população microbiana,líquido
4635,pela população microbiana,fez
4636,pode provocar intoxicação,intoxicação
4637,pode provocar intoxicação,substância
4638,maior potencial forrageiro,árvore
4639,maior potencial forrageiro,alimentação
4640,maior potencial forrageiro,bovino
4641,maior potencial forrageiro,animai
4642,maior potencial forrageiro,espécie
4643,maior potencial forrageiro,planta
4644,maior potencial forrageiro,folha
4645,maior potencial forrageiro,forrageira
4646,maior potencial forrageiro,energia
4647,maior potencial forrageiro,copa
4648,maior potencial forrageiro,mineral
4649,maior potencial forrageiro,seca
4650,maior potencial forrageiro,fez
4651,maior potencial forrageiro,semente
4652,maior potencial forrageiro,temperatura
4653,maior potencial forrageiro,alimento
4654,maior potencial forrageiro,proteína
4655,maior potencial forrageiro,brasil
4656,maior potencial forrageiro,solo
4657,maior potencial forrageiro,água
4658,maior potencial forrageiro,madeira
4659,espaçamento recomendado para,temperatura
4660,espaçamento recomendado para,umidade
4661,espaçamento recomendado para,óleo
4662,espaçamento recomendado para,agricultura
4663,espaçamento recomendado para,genética
4664,espaçamento recomendado para,alumínio
4665,espaçamento recomendado para,irrigação
4666,espaçamento recomendado para,plantio
4667,espaçamento recomendado para,polpa
4668,espaçamento recomendado para,água
4669,espaçamento recomendado para,leguminosa
4670,espaçamento recomendado para,nitrogênio
4671,espaçamento recomendado para,produção
4672,espaçamento recomendado para,doença
4673,espaçamento recomendado para,fibra
4674,espaçamento recomendado para,radiação solar
4675,espaçamento recomendado para,desenvolvimento
4676,espaçamento recomendado para,planta
4677,espaçamento recomendado para,solo
4678,espaçamento recomendado para,adubo
4679,Brachiaria decumbens pode,alimentação
4680,Brachiaria decumbens pode,ingestão
4681,Brachiaria decumbens pode,pasto
4682,Brachiaria decumbens pode,organismo
4683,Brachiaria decumbens pode,aborto
4684,Brachiaria decumbens pode,brachiaria
4685,Brachiaria decumbens pode,fósforo
4686,Brachiaria decumbens pode,diarreia
4687,Brachiaria decumbens pode,rebanho
4688,Brachiaria decumbens pode,cálcio
4689,Brachiaria decumbens pode,sintoma
4690,Brachiaria decumbens pode,bactéria
4691,Brachiaria decumbens pode,bezerro
4692,Brachiaria decumbens pode,antibiótico
4693,Brachiaria decumbens pode,bovino
4694,Brachiaria decumbens pode,milho
4695,Brachiaria decumbens pode,raça
4696,Brachiaria decumbens pode,leite
4697,cruzamento entre animais,cavalo
