,Term1,Term2
20963,forrageira,braquiária
20964,forrageira,área
20965,forrageira,azevém
20966,forrageira,pastejo
20967,forrageira,alfafa
20968,forrageira,pastagem
20969,forrageira,gramínea
20970,diferença,apresentam
20971,diferença,desvantagen
20972,diferença,vantagen
20973,diferença,genoma
20974,diferença,idênticos
20975,diferença,produzir
20976,diferença,fatores
20977,diferença,geneticamente
20978,diferença,recomendam
20979,diferença,clones
20980,animai,heterose
20981,animai,leiteiro
20982,animai,seleção
20983,animai,sindi
20984,animai,criadores
20985,animai,cruzamento
20986,animai,genética
20987,animai,melhoramento
20988,animai,genético
20989,animai,zebuínas
20990,cultivar,brachiaria
20991,cultivar,cultivare
20992,cultivar,ha
20993,cultivar,tifton
20994,cultivar,cultivares
20995,cultivar,produçõe
20996,cultivar,gramínea
20997,cultivar,tropicais
20998,cultivar,braquiária
20999,cultivar,coast
21000,resíduo,negativo
21001,resíduo,portanto
21002,resíduo,efetiva
21003,resíduo,bula
21004,resíduo,canaleta
21005,resíduo,secas
21006,resíduo,retenção
21007,resíduo,voltar
21008,resíduo,residual
21009,resíduo,desenvolvam
21010,manejado,banco
21011,manejado,disponibilidade
21012,manejado,arborização
21013,manejado,capimelefante
21014,manejado,polpa
21015,manejado,cítrica
21016,manejado,apresenta
21017,manejado,produzida
21018,manejado,aéreos
21019,manejado,alternativa
21020,forma,encontrado
21021,forma,agrícola
21022,forma,d
21023,forma,tanque
21024,forma,durabilidade
21025,forma,dejeto
21026,forma,algumas
21027,forma,bovino
21028,forma,úmido
21029,forma,térmico
21030,entender,assim
21031,entender,meta
21032,entender,obter
21033,entender,volume
21034,entender,melhoria
21035,entender,indústria
21036,entender,variar
21037,entender,las
21038,entender,atingir
21039,entender,jovens
21040,fase,excesso
21041,fase,rico
21042,fase,minerai
21043,fase,armazenado
21044,fase,ocorrer
21045,fase,lo
21046,fase,não
21047,fase,seguinte
21048,fase,depois
21049,fase,necessário
21050,principais,aperfeiçoar
21051,principais,quais
21052,principais,as
21053,principais,brasil
21054,principais,etc
21055,principais,paí
21056,principais,são
21057,principais,tipo
21058,principais,equinos
21059,principais,idênticos
21060,vaca,colostro
21061,vaca,gestação
21062,vaca,gestante
21063,vaca,revacinar
21064,vaca,novilha
21065,vaca,lactação
21066,vaca,parto
21067,vaca,corporal
21068,vaca,primeiras
21069,vaca,alimentação
21070,cria,alimentação
21071,cria,cobrir
21072,cria,sêman
21073,cria,reprodutiva
21074,cria,provado
21075,cria,fêmea
21076,cria,estéril
21077,cria,nascimento
21078,cria,touros
21079,cria,artificial
21080,cobertura,qual
21081,cobertura,mesma
21082,cobertura,uso
21083,cobertura,ideal
21084,cobertura,curral
21085,cobertura,forem
21086,cobertura,atendendo
21087,cobertura,orientação
21088,cobertura,piso
21089,cobertura,controlada
21090,peletizado,fornecer
21091,peletizado,concentrada
21092,peletizado,concentrado
21093,peletizado,ração
21094,peletizado,peso
21095,peletizado,idade
21096,peletizado,dieta
21097,peletizado,base
21098,peletizado,alimento
21099,peletizado,kg
21100,alimentada,médico
21101,alimentada,ovário
21102,alimentada,enxertada
21103,alimentada,útero
21104,alimentada,placenta
21105,alimentada,hormônio
21106,alimentada,vagina
21107,alimentada,deixar
21108,alimentada,antibiótico
21109,alimentada,aborto
21110,recurso,madeira
21111,recurso,métodos
21112,recurso,máquina
21113,recurso,bovino
21114,recurso,benefício
21115,recurso,realiza
21116,recurso,reação
21117,recurso,ausência
21118,recurso,boi
21119,recurso,mercado
21120,genético,melhoramento
21121,genético,genética
21122,genético,filha
21123,genético,leiteiro
21124,genético,fêmea
21125,genético,animai
21126,genético,provado
21127,genético,heterose
21128,genético,acasalamento
21129,genético,europeu
21130,apresentar,identificar
21131,apresentar,reprodutivo
21132,apresentar,ovário
21133,apresentar,casos
21134,apresentar,médico
21135,apresentar,alimentada
21136,apresentar,enxertada
21137,apresentar,teste
21138,apresentar,sincronização
21139,apresentar,aborto
21140,gado,econômica
21141,gado,cerca
21142,gado,formadora
21143,gado,utilizada
21144,gado,válida
21145,gado,recomendaçõe
21146,gado,acesso
21147,gado,produzir
21148,gado,devido
21149,gado,desvantagen
21150,anuais,adubação
21151,anuais,fenação
21152,anuais,anual
21153,anuais,lavoura
21154,anuais,irrigação
21155,anuais,corte
21156,anuais,estabelecimento
21157,anuais,inverno
21158,anuais,distribuição
21159,anuais,altura
21160,depende,copa
21161,depende,compostagem
21162,depende,orgânico
21163,depende,orgânicos
21164,depende,confinamento
21165,depende,juntamente
21166,depende,utilização
21167,depende,superfície
21168,depende,provoca
21169,depende,plantada
21170,e,são
21171,e,como
21172,e,principalmente
21173,e,equinos
21174,e,queijo
21175,e,manqueira
21176,e,bactéria
21177,e,forma
21178,e,mecânico
21179,e,babesiose
21180,vantagem,composição
21181,vantagem,desaleitamento
21182,vantagem,precoce
21183,vantagem,confinada
21184,vantagem,utilizar
21185,vantagem,balancear
21186,vantagem,desmama
21187,vantagem,limites
21188,vantagem,estiverem
21189,vantagem,nutrientes
21190,mastite,ordenha
21191,mastite,garupa
21192,mastite,clínica
21193,mastite,terapia
21194,mastite,tratamento
21195,mastite,infecciosa
21196,mastite,úbere
21197,mastite,condição
21198,mastite,subclínica
21199,mastite,corporal
21200,quando,durante
21201,quando,feita
21202,quando,ocorre
21203,quando,aplicação
21204,quando,incorporado
21205,quando,seco
21206,quando,em
21207,quando,feito
21208,quando,pasteurização
21209,quando,afetado
21210,qual,ocupação
21211,qual,cobertura
21212,qual,retirada
21213,qual,realizar
21214,qual,método
21215,qual,piso
21216,qual,natural
21217,qual,infestação
21218,qual,piquete
21219,qual,adequado
21220,negativo,portanto
21221,negativo,ocorrência
21222,negativo,tornam
21223,negativo,desenvolvam
21224,negativo,resíduo
21225,negativo,lavar
21226,negativo,retenção
21227,negativo,secos
21228,negativo,secas
21229,negativo,bacteriana
21230,isso,normal
21231,isso,primeiras
21232,isso,magra
21233,isso,reprodução
21234,isso,teto
21235,isso,colostro
21236,isso,revacinar
21237,isso,vida
21238,isso,corporal
21239,isso,feto
21240,vaca,colostro
21241,vaca,gestação
21242,vaca,gestante
21243,vaca,revacinar
21244,vaca,novilha
21245,vaca,lactação
21246,vaca,parto
21247,vaca,corporal
21248,vaca,primeiras
21249,vaca,alimentação
21250,vaca,colostro
21251,vaca,gestação
21252,vaca,gestante
21253,vaca,revacinar
21254,vaca,novilha
21255,vaca,lactação
21256,vaca,parto
21257,vaca,corporal
21258,vaca,primeiras
21259,vaca,alimentação
21260,instalaçõe,adotado
21261,instalaçõe,influência
21262,instalaçõe,aspectos
21263,instalaçõe,ambientais
21264,instalaçõe,indicada
21265,instalaçõe,gerenciamento
21266,instalaçõe,conforto
21267,instalaçõe,estratégico
21268,instalaçõe,convencional
21269,instalaçõe,genômica
21270,alto,produtividade
21271,alto,tolerância
21272,alto,prestam
21273,alto,bebedouro
21274,alto,produzida
21275,alto,purpureum
21276,alto,mombaça
21277,alto,arquitetura
21278,alto,arbóreas
21279,alto,xaraés
21280,alimento,energia
21281,alimento,vitamina
21282,alimento,dieta
21283,alimento,sódio
21284,alimento,consumo
21285,alimento,minerais
21286,alimento,base
21287,alimento,proibido
21288,alimento,cálcio
21289,alimento,fornecer
21290,recomendam,fatores
21291,recomendam,indicada
21292,recomendam,conforto
21293,recomendam,apresentam
21294,recomendam,frequência
21295,recomendam,arquitetura
21296,recomendam,agrossilvipastoris
21297,recomendam,genômica
21298,recomendam,quai
21299,recomendam,importância
21300,animai,heterose
21301,animai,leiteiro
21302,animai,seleção
21303,animai,sindi
21304,animai,criadores
21305,animai,cruzamento
21306,animai,genética
21307,animai,melhoramento
21308,animai,genético
21309,animai,zebuínas
21310,problema,revacinar
21311,problema,identificação
21312,problema,primeiras
21313,problema,caso
21314,problema,oideal
21315,problema,atraso
21316,problema,feto
21317,problema,depois
21318,problema,isso
21319,problema,importante
21320,produção,holandês
21321,produção,cruzamento
21322,produção,valores
21323,produção,gir
21324,produção,zebuínas
21325,produção,guzerá
21326,produção,zebu
21327,produção,raça
21328,produção,sindi
21329,produção,criadores
21330,leite,vivo
21331,leite,peso
21332,leite,valores
21333,leite,zebu
21334,leite,idade
21335,leite,bezerros
21336,leite,mestiças
21337,leite,melhoradore
21338,leite,mestiço
21339,leite,holandês
21340,rebanho,lactaçõe
21341,rebanho,fêmea
21342,rebanho,um
21343,rebanho,touro
21344,rebanho,cria
21345,rebanho,provado
21346,rebanho,ia
21347,rebanho,inseminação
21348,rebanho,artificial
21349,rebanho,genético
21350,puras,dupla
21351,puras,linhagen
21352,puras,aptidão
21353,puras,mestiços
21354,puras,selecionado
21355,puras,padrão
21356,puras,europeia
21357,puras,z
21358,puras,tricross
21359,puras,leiteira
21360,comportamento,respeito
21361,comportamento,embriões
21362,comportamento,corpo
21363,comportamento,indicadores
21364,comportamento,modificado
21365,comportamento,vitro
21366,comportamento,dp
21367,comportamento,organismo
21368,comportamento,produtos
21369,comportamento,dado
21370,genética,leiteiro
21371,genética,filha
21372,genética,genético
21373,genética,mestiços
21374,genética,zebuínas
21375,genética,guzerá
21376,genética,mestiço
21377,genética,heterose
21378,genética,gir
21379,genética,sindi
21380,vaca,colostro
21381,vaca,gestação
21382,vaca,gestante
21383,vaca,revacinar
21384,vaca,novilha
21385,vaca,lactação
21386,vaca,parto
21387,vaca,corporal
21388,vaca,primeiras
21389,vaca,alimentação
21390,spp,marandu
21391,spp,decumben
21392,spp,resistência
21393,spp,xaraés
21394,spp,nlemfuensis
21395,spp,brizantha
21396,spp,gênero
21397,spp,embrapa
21398,spp,basilisk
21399,spp,brasil
21400,criado,teteira
21401,criado,secos
21402,criado,conhecer
21403,criado,individual
21404,criado,adultos
21405,criado,abrigo
21406,criado,sombreado
21407,criado,cérvix
21408,criado,significa
21409,criado,portanto
21410,com,custo
21411,com,melhores
21412,com,usando
21413,com,geração
21414,com,tricross
21415,com,parentais
21416,com,transferência
21417,com,confiabilidade
21418,com,puros
21419,com,gerente
21420,macho,libido
21421,macho,sexado
21422,macho,poderem
21423,macho,avaliar
21424,macho,permite
21425,macho,fêmeas
21426,macho,mocho
21427,macho,estratégia
21428,macho,reprodutiva
21429,macho,sexo
21430,seja,extrato
21431,seja,freezer
21432,seja,lo
21433,seja,precoce
21434,seja,estiverem
21435,seja,desenvolvimento
21436,seja,desmama
21437,seja,fornecê
21438,seja,seguinte
21439,seja,mínimo
21440,cisticercose,lagoa
21441,cisticercose,devendo
21442,cisticercose,líquido
21443,cisticercose,cavalo
21444,cisticercose,mosca
21445,cisticercose,método
21446,cisticercose,realizar
21447,cisticercose,infestação
21448,cisticercose,combate
21449,cisticercose,baixas
21450,capineira,adubação
21451,capineira,lavoura
21452,capineira,corte
21453,capineira,baixada
21454,capineira,crescimento
21455,capineira,nutritivo
21456,capineira,anuais
21457,capineira,distribuição
21458,capineira,formação
21459,capineira,altura
21460,parto,atraso
21461,parto,cio
21462,parto,gestante
21463,parto,colostro
21464,parto,revacinar
21465,parto,ordenha
21466,parto,problema
21467,parto,identificação
21468,parto,vaca
21469,parto,corporal
21470,bovino,algumas
21471,bovino,métodos
21472,bovino,recurso
21473,bovino,planejamento
21474,bovino,madeira
21475,bovino,máquina
21476,bovino,biológico
21477,bovino,podendo
21478,bovino,ausência
21479,bovino,resíduos
21480,infestação,natural
21481,infestação,método
21482,infestação,cisticercose
21483,infestação,eficiente
21484,infestação,realizar
21485,infestação,feito
21486,infestação,cavalo
21487,infestação,devendo
21488,infestação,retirada
21489,infestação,mosca
21490,é,o
21491,é,seco
21492,é,evitar
21493,é,necessário
21494,é,contaminem
21495,é,natural
21496,é,intervalo
21497,é,período
21498,é,alizarol
21499,é,eficiente
21500,dieta,sódio
21501,dieta,alimento
21502,dieta,base
21503,dieta,consumo
21504,dieta,concentrado
21505,dieta,cálcio
21506,dieta,mistura
21507,dieta,energia
21508,dieta,volumoso
21509,dieta,proibido
21510,seco,início
21511,seco,é
21512,seco,evitar
21513,seco,alizarol
21514,seco,durante
21515,seco,necessário
21516,seco,vivos
21517,seco,contraindicação
21518,seco,afetado
21519,seco,aplicação
21520,animai,heterose
21521,animai,leiteiro
21522,animai,seleção
21523,animai,sindi
21524,animai,criadores
21525,animai,cruzamento
21526,animai,genética
21527,animai,melhoramento
21528,animai,genético
21529,animai,zebuínas
21530,o,é
21531,o,evitar
21532,o,período
21533,o,natural
21534,o,intervalo
21535,o,necessário
21536,o,contaminem
21537,o,seco
21538,o,se
21539,o,esperar
21540,vaca,colostro
21541,vaca,gestação
21542,vaca,gestante
21543,vaca,revacinar
21544,vaca,novilha
21545,vaca,lactação
21546,vaca,parto
21547,vaca,corporal
21548,vaca,primeiras
21549,vaca,alimentação
21550,fatores,recomendam
21551,fatores,quai
21552,fatores,arquitetura
21553,fatores,indicada
21554,fatores,diversas
21555,fatores,essenciais
21556,fatores,algumas
21557,fatores,idênticos
21558,fatores,psicrotróficas
21559,fatores,encontrado
21560,dieta,sódio
21561,dieta,alimento
21562,dieta,base
21563,dieta,consumo
21564,dieta,concentrado
21565,dieta,cálcio
21566,dieta,mistura
21567,dieta,energia
21568,dieta,volumoso
21569,dieta,proibido
21570,alta,l
21571,alta,gordura
21572,alta,de
21573,alta,bruta
21574,alta,crioscopia
21575,alta,acima
21576,alta,legislação
21577,alta,sucedâneos
21578,alta,fibra
21579,alta,sólido
21580,microrganismos,intramamária
21581,microrganismos,processamento
21582,microrganismos,efetivos
21583,microrganismos,ebv
21584,microrganismos,além
21585,microrganismos,causar
21586,microrganismos,quartos
21587,microrganismos,nesses
21588,microrganismos,imersão
21589,microrganismos,fez
21590,confinada,limites
21591,confinada,utilizar
21592,confinada,suplemento
21593,confinada,vantagem
21594,confinada,balancear
21595,confinada,estágio
21596,confinada,fornecida
21597,confinada,desmama
21598,confinada,nutrientes
21599,confinada,óleo
21600,melhor,piquete
21601,melhor,capacidade
21602,melhor,rotativo
21603,melhor,altura
21604,melhor,pastejo
21605,melhor,nutricionais
21606,melhor,lotação
21607,melhor,região
21608,melhor,área
21609,melhor,cerrado
21610,solo,plantio
21611,solo,sementes
21612,solo,azevém
21613,solo,aveia
21614,solo,semente
21615,solo,formação
21616,solo,semeadura
21617,solo,pastagem
21618,solo,cultura
21619,solo,alfafa
21620,touros,acasalamento
21621,touros,provado
21622,touros,chamado
21623,touros,reprodutiva
21624,touros,poderem
21625,touros,mestiças
21626,touros,filha
21627,touros,sêman
21628,touros,andrológico
21629,touros,mãe
21630,zebuínas,gir
21631,zebuínas,guzerá
21632,zebuínas,sindi
21633,zebuínas,cruzamento
21634,zebuínas,genética
21635,zebuínas,holandês
21636,zebuínas,heterose
21637,zebuínas,leiteiro
21638,zebuínas,mestiço
21639,zebuínas,raça
21640,época,crescimento
21641,época,milho
21642,época,sorgo
21643,época,elefante
21644,época,baixada
21645,época,chuvas
21646,época,silagem
21647,época,formação
21648,época,nutriente
21649,época,capineira
21650,kg,ração
21651,kg,ganho
21652,kg,concentrada
21653,kg,legislação
21654,kg,diário
21655,kg,médio
21656,kg,vivo
21657,kg,peletizado
21658,kg,ndt
21659,kg,concentrado
21660,espécie,gramínea
21661,espécie,braquiária
21662,espécie,capacidade
21663,espécie,pastagen
21664,espécie,tropicais
21665,espécie,cultivares
21666,espécie,napier
21667,espécie,folha
21668,espécie,tifton
21669,espécie,cerrado
21670,tanque,lagoa
21671,tanque,combate
21672,tanque,térmico
21673,tanque,práticos
21674,tanque,podendo
21675,tanque,quentes
21676,tanque,dejeto
21677,tanque,quente
21678,tanque,droga
21679,tanque,mosca
21680,rebanhos,espermatozoide
21681,rebanhos,modelo
21682,rebanhos,desempenho
21683,rebanhos,receptora
21684,rebanhos,atividade
21685,rebanhos,mãe
21686,rebanhos,dado
21687,rebanhos,parente
21688,rebanhos,mortalidade
21689,rebanhos,estimado
21690,plantio,solo
21691,plantio,semente
21692,plantio,sementes
21693,plantio,semeadura
21694,plantio,pastagem
21695,plantio,azevém
21696,plantio,formação
21697,plantio,aveia
21698,plantio,descanso
21699,plantio,lavoura
21700,microbiana,concentração
21701,microbiana,selênio
21702,microbiana,fibra
21703,microbiana,minerais
21704,microbiana,cobalto
21705,microbiana,fornecida
21706,microbiana,vitamina
21707,microbiana,acima
21708,microbiana,nutrientes
21709,microbiana,fdn
21710,animal,vermifugar
21711,animal,in
21712,animal,célula
21713,animal,produzem
21714,animal,organismo
21715,animal,embriõe
21716,animal,comportamento
21717,animal,vitro
21718,animal,dado
21719,animal,somáticas
21720,retenção,secas
21721,retenção,contribuir
21722,retenção,negativo
21723,retenção,portanto
21724,retenção,contaminação
21725,retenção,tornam
21726,retenção,tetos
21727,retenção,mecânica
21728,retenção,resíduo
21729,retenção,secos
21730,idade,peso
21731,idade,melhoradore
21732,idade,bezerro
21733,idade,novilha
21734,idade,vivo
21735,idade,peletizado
21736,idade,bezerros
21737,idade,mantença
21738,idade,gestantes
21739,idade,leite
21740,bovino,algumas
21741,bovino,métodos
21742,bovino,recurso
21743,bovino,planejamento
21744,bovino,madeira
21745,bovino,máquina
21746,bovino,biológico
21747,bovino,podendo
21748,bovino,ausência
21749,bovino,resíduos
21750,animais,rústico
21751,animais,europeu
21752,animais,libido
21753,animais,chifre
21754,animais,estratégia
21755,animais,mocho
21756,animais,receptora
21757,animais,mortalidade
21758,animais,sexado
21759,animais,macho
21760,categoria,garantia
21761,categoria,níveis
21762,categoria,jovens
21763,categoria,toalha
21764,categoria,adultos
21765,categoria,sujos
21766,categoria,tratado
21767,categoria,poucos
21768,categoria,completa
21769,categoria,leiteiras
21770,acasalamento,filha
21771,acasalamento,touros
21772,acasalamento,europeu
21773,acasalamento,poderem
21774,acasalamento,mestiços
21775,acasalamento,provado
21776,acasalamento,mestiças
21777,acasalamento,libido
21778,acasalamento,mestiço
21779,acasalamento,dep
21780,filha,acasalamento
21781,filha,genética
21782,filha,provado
21783,filha,fêmea
21784,filha,genético
21785,filha,touros
21786,filha,mestiços
21787,filha,mestiço
21788,filha,europeu
21789,filha,leiteira
21790,proteína,bruta
21791,proteína,sódio
21792,proteína,água
21793,proteína,ndt
21794,proteína,ureia
21795,proteína,alimento
21796,proteína,sucedâneos
21797,proteína,gordura
21798,proteína,energia
21799,proteína,cálcio
21800,somatotropina,bemestar
21801,somatotropina,diversas
21802,somatotropina,operacional
21803,somatotropina,currai
21804,somatotropina,setor
21805,somatotropina,mercado
21806,somatotropina,essenciais
21807,somatotropina,máquina
21808,somatotropina,declive
21809,somatotropina,resultados
21810,produtos,indicadores
21811,produtos,modificado
21812,produtos,embriões
21813,produtos,vaginal
21814,produtos,informaçõe
21815,produtos,efetivo
21816,produtos,significa
21817,produtos,dp
21818,produtos,exemplo
21819,produtos,confiabilidade
21820,leite,vivo
21821,leite,peso
21822,leite,valores
21823,leite,zebu
21824,leite,idade
21825,leite,bezerros
21826,leite,mestiças
21827,leite,melhoradore
21828,leite,mestiço
21829,leite,holandês
21830,cruzamento,zebuínas
21831,cruzamento,sindi
21832,cruzamento,raça
21833,cruzamento,guzerá
21834,cruzamento,gir
21835,cruzamento,animai
21836,cruzamento,heterose
21837,cruzamento,holandês
21838,cruzamento,produção
21839,cruzamento,genética
21840,adequada,lodo
21841,adequada,métodos
21842,adequada,descartável
21843,adequada,ausência
21844,adequada,podendo
21845,adequada,biológico
21846,adequada,eliminar
21847,adequada,sendo
21848,adequada,cestoide
21849,adequada,realiza
21850,kg,ração
21851,kg,ganho
21852,kg,concentrada
21853,kg,legislação
21854,kg,diário
21855,kg,médio
21856,kg,vivo
21857,kg,peletizado
21858,kg,ndt
21859,kg,concentrado
21860,bovina,infecção
21861,bovina,agentes
21862,bovina,transmitir
21863,bovina,microrganismo
21864,bovina,causada
21865,bovina,contato
21866,bovina,carrapatos
21867,bovina,secreçõe
21868,bovina,premunição
21869,bovina,sintoma
21870,recomendação,melhorar
21871,recomendação,etéreo
21872,recomendação,maneira
21873,recomendação,total
21874,recomendação,armazenar
21875,recomendação,desvantagem
21876,recomendação,papel
21877,recomendação,dose
21878,recomendação,n
21879,recomendação,juntamente
21880,consumo,cálcio
21881,consumo,energia
21882,consumo,sódio
21883,consumo,água
21884,consumo,minerais
21885,consumo,alimento
21886,consumo,dieta
21887,consumo,na
21888,consumo,vitamina
21889,consumo,magnésio
21890,rúman,proteico
21891,rúman,tonelada
21892,rúman,magnésio
21893,rúman,fósforo
21894,rúman,fibra
21895,rúman,matéria
21896,rúman,concentração
21897,rúman,adicionar
21898,rúman,população
21899,rúman,fdn
21900,utilizada,dactylon
21901,utilizada,apresenta
21902,utilizada,vermífugo
21903,utilizada,tanzânia
21904,utilizada,mombaça
21905,utilizada,banco
21906,utilizada,embrapa
21907,utilizada,válida
21908,utilizada,manejado
21909,utilizada,polpa
21910,depende,copa
21911,depende,compostagem
21912,depende,orgânico
21913,depende,orgânicos
21914,depende,confinamento
21915,depende,juntamente
21916,depende,utilização
21917,depende,superfície
21918,depende,provoca
21919,depende,plantada
21920,brizantha,nlemfuensis
21921,brizantha,decumben
21922,brizantha,cynodon
21923,brizantha,cros
21924,brizantha,tifton
21925,brizantha,marandu
21926,brizantha,coast
21927,brizantha,cultivare
21928,brizantha,cultivares
21929,brizantha,spp
21930,marandu,embrapa
21931,marandu,xaraés
21932,marandu,basilisk
21933,marandu,decumben
21934,marandu,spp
21935,marandu,cros
21936,marandu,nlemfuensis
21937,marandu,pennisetum
21938,marandu,dactylon
21939,marandu,purpureum
21940,rebanho,lactaçõe
21941,rebanho,fêmea
21942,rebanho,um
21943,rebanho,touro
21944,rebanho,cria
21945,rebanho,provado
21946,rebanho,ia
21947,rebanho,inseminação
21948,rebanho,artificial
21949,rebanho,genético
21950,leite,vivo
21951,leite,peso
21952,leite,valores
21953,leite,zebu
21954,leite,idade
21955,leite,bezerros
21956,leite,mestiças
21957,leite,melhoradore
21958,leite,mestiço
21959,leite,holandês
21960,vaca,colostro
21961,vaca,gestação
21962,vaca,gestante
21963,vaca,revacinar
21964,vaca,novilha
21965,vaca,lactação
21966,vaca,parto
21967,vaca,corporal
21968,vaca,primeiras
21969,vaca,alimentação
21970,vaca,colostro
21971,vaca,gestação
21972,vaca,gestante
21973,vaca,revacinar
21974,vaca,novilha
21975,vaca,lactação
21976,vaca,parto
21977,vaca,corporal
21978,vaca,primeiras
21979,vaca,alimentação
21980,vaca,colostro
21981,vaca,gestação
21982,vaca,gestante
21983,vaca,revacinar
21984,vaca,novilha
21985,vaca,lactação
21986,vaca,parto
21987,vaca,corporal
21988,vaca,primeiras
21989,vaca,alimentação
21990,idade,peso
21991,idade,melhoradore
21992,idade,bezerro
21993,idade,novilha
21994,idade,vivo
21995,idade,peletizado
21996,idade,bezerros
21997,idade,mantença
21998,idade,gestantes
21999,idade,leite
22000,benefício,útil
22001,benefício,realiza
22002,benefício,contaminada
22003,benefício,recurso
22004,benefício,modo
22005,benefício,reação
22006,benefício,total
22007,benefício,madeira
22008,benefício,boi
22009,benefício,métodos
22010,animai,heterose
22011,animai,leiteiro
22012,animai,seleção
22013,animai,sindi
22014,animai,criadores
22015,animai,cruzamento
22016,animai,genética
22017,animai,melhoramento
22018,animai,genético
22019,animai,zebuínas
22020,gramínea,braquiária
22021,gramínea,pastagen
22022,gramínea,tropicais
22023,gramínea,espécie
22024,gramínea,folha
22025,gramínea,cultivar
22026,gramínea,napier
22027,gramínea,leguminosa
22028,gramínea,forrageira
22029,gramínea,consorciação
22030,leite,vivo
22031,leite,peso
22032,leite,valores
22033,leite,zebu
22034,leite,idade
22035,leite,bezerros
22036,leite,mestiças
22037,leite,melhoradore
22038,leite,mestiço
22039,leite,holandês
22040,pennisetum,maximum
22041,pennisetum,panicum
22042,pennisetum,purpureum
22043,pennisetum,dactylon
22044,pennisetum,colonião
22045,pennisetum,tanzânia
22046,pennisetum,estrela
22047,pennisetum,africana
22048,pennisetum,marandu
22049,pennisetum,mombaça
22050,dactylon,purpureum
22051,dactylon,embrapa
22052,dactylon,tanzânia
22053,dactylon,mombaça
22054,dactylon,maximum
22055,dactylon,pennisetum
22056,dactylon,xaraés
22057,dactylon,panicum
22058,dactylon,utilizada
22059,dactylon,marandu
22060,nlemfuensis,cynodon
22061,nlemfuensis,brizantha
22062,nlemfuensis,cros
22063,nlemfuensis,decumben
22064,nlemfuensis,fotossensibilização
22065,nlemfuensis,coast
22066,nlemfuensis,marandu
22067,nlemfuensis,cultivare
22068,nlemfuensis,spp
22069,nlemfuensis,andropogon
22070,consumo,cálcio
22071,consumo,energia
22072,consumo,sódio
22073,consumo,água
22074,consumo,minerais
22075,consumo,alimento
22076,consumo,dieta
22077,consumo,na
22078,consumo,vitamina
22079,consumo,magnésio
22080,plantio,solo
22081,plantio,semente
22082,plantio,sementes
22083,plantio,semeadura
22084,plantio,pastagem
22085,plantio,azevém
22086,plantio,formação
22087,plantio,aveia
22088,plantio,descanso
22089,plantio,lavoura
22090,qualidade,verde
22091,qualidade,digestibilidade
22092,qualidade,adubada
22093,qualidade,andropogon
22094,qualidade,produçõe
22095,qualidade,apresenta
22096,qualidade,ensilagem
22097,qualidade,fermentação
22098,qualidade,fotossensibilização
22099,qualidade,utilizada
22100,manutenção,programa
22101,manutenção,mortalidade
22102,manutenção,grau
22103,manutenção,enfermidade
22104,manutenção,indicadore
22105,manutenção,empregado
22106,manutenção,tratar
22107,manutenção,homem
22108,manutenção,inicialmente
22109,manutenção,carrapatos
22110,capim,ha
22111,capim,elefante
22112,capim,forragem
22113,capim,cultivar
22114,capim,braquiária
22115,capim,baixada
22116,capim,gramínea
22117,capim,produçõe
22118,capim,pastagen
22119,capim,forrageira
22120,capim,ha
22121,capim,elefante
22122,capim,forragem
22123,capim,cultivar
22124,capim,braquiária
22125,capim,baixada
22126,capim,gramínea
22127,capim,produçõe
22128,capim,pastagen
22129,capim,forrageira
22130,produtos,indicadores
22131,produtos,modificado
22132,produtos,embriões
22133,produtos,vaginal
22134,produtos,informaçõe
22135,produtos,efetivo
22136,produtos,significa
22137,produtos,dp
22138,produtos,exemplo
22139,produtos,confiabilidade
22140,medida,sangue
22141,medida,prevenção
22142,medida,apresentar
22143,medida,teste
22144,medida,tpi
22145,medida,reprodutivo
22146,medida,permite
22147,medida,úbere
22148,medida,identificar
22149,medida,impacto
22150,leite,vivo
22151,leite,peso
22152,leite,valores
22153,leite,zebu
22154,leite,idade
22155,leite,bezerros
22156,leite,mestiças
22157,leite,melhoradore
22158,leite,mestiço
22159,leite,holandês
22160,utilização,viável
22161,utilização,confinamento
22162,utilização,facilidade
22163,utilização,plantada
22164,utilização,depende
22165,utilização,copa
22166,utilização,orgânico
22167,utilização,muitas
22168,utilização,importância
22169,utilização,úmido
22170,melhor,piquete
22171,melhor,capacidade
22172,melhor,rotativo
22173,melhor,altura
22174,melhor,pastejo
22175,melhor,nutricionais
22176,melhor,lotação
22177,melhor,região
22178,melhor,área
22179,melhor,cerrado
22180,vaca,colostro
22181,vaca,gestação
22182,vaca,gestante
22183,vaca,revacinar
22184,vaca,novilha
22185,vaca,lactação
22186,vaca,parto
22187,vaca,corporal
22188,vaca,primeiras
22189,vaca,alimentação
22190,braquiária,gramínea
22191,braquiária,pastagen
22192,braquiária,forrageira
22193,braquiária,espécie
22194,braquiária,tropicais
22195,braquiária,folha
22196,braquiária,ha
22197,braquiária,napier
22198,braquiária,leguminosa
22199,braquiária,cultivar
22200,distribuição,corte
22201,distribuição,lavoura
22202,distribuição,superpastejo
22203,distribuição,anuais
22204,distribuição,nutritivo
22205,distribuição,estabelecimento
22206,distribuição,chuvas
22207,distribuição,capineira
22208,distribuição,altura
22209,distribuição,profundidade
22210,vantagen,genoma
22211,vantagen,idênticos
22212,vantagen,apresentam
22213,vantagen,diferença
22214,vantagen,diferentes
22215,vantagen,puros
